job_id,job_code,job_title,job_family,department,grade_id,grade_code,employment_type,flsa_status,location_city,location_region,location_country,is_people_manager,headcount_budgeted
JOB0440,IT -10-0440,Cloud Engineer,IT Operations,Facilities,GRD0760,G10,full_time,exempt,Atlanta,GA,US,true,5
JOB0441,DAT-06-0441,Data Scientist,Data Science,Facilities,GRD0441,G06,intern,exempt,San Francisco,CA,US,false,5
JOB0442,DAT-03-0442,Data Analyst,Data Science,Supply Chain,GRD0202,G03,intern,non_exempt,Toronto,ON,CA,false,3
JOB0443,SOF-12-0443,Senior Software Engineer,Software Engineering,Security,GRD0923,G12,full_time,non_exempt,Seattle,WA,US,false,2
JOB0444,CUS-11-0444,Support Specialist,Customer Support,Finance,GRD0844,G11,contract,non_exempt,Austin,TX,US,true,1
JOB0445,FIN-06-0445,Accountant,Finance & Accounting,Security,GRD0445,G06,intern,non_exempt,Toronto,ON,CA,false,5
JOB0446,IT -08-0446,Cloud Engineer,IT Operations,Data,GRD0606,G08,full_time,non_exempt,Seattle,WA,US,true,2
JOB0447,PEO-01-0447,HR Generalist,People Operations,Marketing,GRD0047,G01,part_time,non_exempt,London,ENG,UK,false,5
JOB0448,IT -03-0448,IT Support,IT Operations,Product,GRD0208,G03,part_time,non_exempt,Chicago,IL,US,false,5
JOB0449,SOF-01-0449,Senior Software Engineer,Software Engineering,Engineering,GRD0049,G01,part_time,exempt,Chicago,IL,US,false,4
JOB0450,IT -03-0450,Systems Admin,IT Operations,Facilities,GRD0210,G03,intern,non_exempt,London,ENG,UK,false,3
JOB0451,SOF-11-0451,Senior Software Engineer,Software Engineering,Marketing,GRD0851,G11,intern,exempt,San Francisco,CA,US,false,2
JOB0452,LEG-03-0452,Privacy Counsel,Legal,Legal,GRD0212,G03,contract,exempt,Bengaluru,KA,IN,false,4
JOB0453,IT -01-0453,Systems Admin,IT Operations,Operations,GRD0053,G01,intern,non_exempt,San Francisco,CA,US,false,5
JOB0454,SOF-01-0454,Engineering Manager,Software Engineering,Operations,GRD0054,G01,full_time,exempt,Dallas,TX,US,true,5
JOB0455,PEO-04-0455,HRBP,People Operations,IT,GRD0295,G04,intern,exempt,Seattle,WA,US,false,4
JOB0456,IT -10-0456,IT Manager,IT Operations,Customer Success,GRD0776,G10,contract,non_exempt,Seattle,WA,US,true,2
JOB0457,PEO-07-0457,HR Generalist,People Operations,Customer Success,GRD0537,G07,contract,exempt,Dallas,TX,US,false,5
JOB0458,PEO-04-0458,Recruiter,People Operations,Sales,GRD0298,G04,part_time,non_exempt,Chicago,IL,US,false,1
JOB0459,PEO-05-0459,HRBP,People Operations,Engineering,GRD0379,G05,intern,non_exempt,Austin,TX,US,false,5
JOB0460,PEO-12-0460,HRBP,People Operations,Security,GRD0940,G12,part_time,non_exempt,Bengaluru,KA,IN,false,3
JOB0461,PEO-02-0461,HR Generalist,People Operations,Legal,GRD0141,G02,contract,exempt,Atlanta,GA,US,false,5
JOB0462,SOF-03-0462,Engineering Manager,Software Engineering,Marketing,GRD0222,G03,contract,exempt,Chicago,IL,US,true,3
JOB0463,SOF-06-0463,Staff Engineer,Software Engineering,Legal,GRD0463,G06,full_time,non_exempt,Denver,CO,US,false,3
JOB0464,FIN-03-0464,Controller,Finance & Accounting,Supply Chain,GRD0224,G03,full_time,exempt,New York,NY,US,false,4
JOB0465,IT -04-0465,Cloud Engineer,IT Operations,Product,GRD0305,G04,full_time,non_exempt,London,ENG,UK,false,2
JOB0466,PEO-06-0466,HRBP,People Operations,Customer Success,GRD0466,G06,full_time,exempt,Seattle,WA,US,false,5
JOB0467,MAR-02-0467,Demand Gen Manager,Marketing,Customer Success,GRD0147,G02,intern,non_exempt,Bengaluru,KA,IN,true,1
JOB0468,FIN-01-0468,Finance Manager,Finance & Accounting,Marketing,GRD0068,G01,full_time,non_exempt,Seattle,WA,US,true,1
JOB0469,LEG-04-0469,Legal Counsel,Legal,Security,GRD0309,G04,intern,exempt,London,ENG,UK,false,5
JOB0470,FIN-09-0470,Accountant,Finance & Accounting,Marketing,GRD0710,G09,contract,exempt,Toronto,ON,CA,false,1
JOB0471,CUS-04-0471,Support Specialist,Customer Support,Security,GRD0311,G04,contract,non_exempt,New York,NY,US,false,4
JOB0472,MAR-10-0472,Marketing Director,Marketing,Legal,GRD0792,G10,part_time,exempt,London,ENG,UK,true,1
JOB0473,IT -03-0473,IT Support,IT Operations,Finance,GRD0233,G03,part_time,non_exempt,Atlanta,GA,US,false,4
JOB0474,LEG-07-0474,Compliance Analyst,Legal,Engineering,GRD0554,G07,full_time,exempt,Chicago,IL,US,false,2
JOB0475,MAR-10-0475,Marketing Director,Marketing,Security,GRD0795,G10,part_time,exempt,Hyderabad,TS,IN,true,1
JOB0476,LEG-06-0476,Compliance Analyst,Legal,Engineering,GRD0476,G06,intern,non_exempt,Austin,TX,US,false,2
JOB0477,SAL-08-0477,SDR,Sales,Product,GRD0637,G08,part_time,exempt,Chicago,IL,US,false,1
JOB0478,CUS-06-0478,Support Agent,Customer Support,Finance,GRD0478,G06,intern,exempt,Denver,CO,US,false,4
JOB0479,CUS-06-0479,Support Lead,Customer Support,Supply Chain,GRD0479,G06,intern,exempt,Denver,CO,US,false,5
JOB0480,DAT-08-0480,Data Analyst,Data Science,Operations,GRD0640,G08,full_time,exempt,London,ENG,UK,true,3
JOB0481,PRO-10-0481,Associate PM,Product Management,Supply Chain,GRD0721,G10,intern,non_exempt,Hyderabad,TS,IN,true,4
JOB0482,PRO-08-0482,Group PM,Product Management,Operations,GRD0562,G08,contract,exempt,New York,NY,US,true,5
JOB0483,PRO-06-0483,Senior PM,Product Management,Legal,GRD0403,G06,part_time,exempt,Chicago,IL,US,false,4
JOB0484,PEO-07-0484,People Manager,People Operations,IT,GRD0484,G07,part_time,exempt,London,ENG,UK,true,2
JOB0485,FIN-02-0485,Controller,Finance & Accounting,Marketing,GRD0085,G02,full_time,non_exempt,Dallas,TX,US,false,2
JOB0486,CUS-01-0486,Support Specialist,Customer Support,Product,GRD0006,G01,full_time,non_exempt,Denver,CO,US,false,2
JOB0487,SOF-04-0487,Senior Software Engineer,Software Engineering,HR,GRD0247,G04,contract,exempt,San Francisco,CA,US,false,3
JOB0488,LEG-09-0488,Paralegal,Legal,Sales,GRD0648,G09,full_time,exempt,Seattle,WA,US,true,5
JOB0489,SOF-11-0489,Software Engineer,Software Engineering,Engineering,GRD0809,G11,full_time,exempt,Seattle,WA,US,true,4
JOB0490,IT -12-0490,IT Manager,IT Operations,Finance,GRD0890,G12,full_time,non_exempt,Atlanta,GA,US,true,2
JOB0491,LEG-03-0491,Legal Counsel,Legal,Security,GRD0171,G03,intern,non_exempt,Hyderabad,TS,IN,false,5
JOB0492,MAR-01-0492,Marketing Director,Marketing,Finance,GRD0012,G01,contract,exempt,Seattle,WA,US,true,1
JOB0493,DAT-01-0493,Analytics Manager,Data Science,HR,GRD0013,G01,full_time,non_exempt,London,ENG,UK,true,1
JOB0494,DAT-01-0494,ML Engineer,Data Science,Product,GRD0014,G01,part_time,non_exempt,Denver,CO,US,false,2
JOB0495,DAT-10-0495,ML Engineer,Data Science,Security,GRD0735,G10,intern,exempt,Austin,TX,US,true,1
JOB0496,DAT-04-0496,Data Scientist,Data Science,Data,GRD0256,G04,contract,non_exempt,Chicago,IL,US,false,4
JOB0497,SOF-07-0497,Staff Engineer,Software Engineering,Data,GRD0497,G07,intern,exempt,Hyderabad,TS,IN,false,3
JOB0498,IT -04-0498,IT Support,IT Operations,HR,GRD0258,G04,part_time,non_exempt,San Francisco,CA,US,false,2
JOB0499,MAR-06-0499,Marketing Specialist,Marketing,HR,GRD0419,G06,part_time,non_exempt,Toronto,ON,CA,false,5
JOB0500,PEO-02-0500,HR Generalist,People Operations,Product,GRD0100,G02,contract,exempt,Dallas,TX,US,false,4
JOB0501,SOF-12-0501,Software Engineer,Software Engineering,Legal,GRD0901,G12,full_time,exempt,Toronto,ON,CA,false,2
JOB0502,LEG-10-0502,Paralegal,Legal,HR,GRD0742,G10,intern,exempt,Bengaluru,KA,IN,false,2
JOB0503,FIN-03-0503,Finance Manager,Finance & Accounting,Marketing,GRD0183,G03,intern,exempt,Atlanta,GA,US,true,3
JOB0504,SAL-08-0504,Account Executive,Sales,Legal,GRD0584,G08,contract,exempt,Seattle,WA,US,true,5
JOB0505,PRO-02-0505,Associate PM,Product Management,Security,GRD0105,G02,part_time,exempt,Chicago,IL,US,false,2
JOB0506,CUS-01-0506,Support Lead,Customer Support,Marketing,GRD0026,G01,contract,non_exempt,London,ENG,UK,false,2
JOB0507,CUS-05-0507,Support Agent,Customer Support,Sales,GRD0347,G05,contract,exempt,Hyderabad,TS,IN,false,4
JOB0508,MAR-06-0508,Demand Gen Manager,Marketing,Data,GRD0428,G06,full_time,non_exempt,San Francisco,CA,US,true,5
JOB0509,CUS-11-0509,Support Agent,Customer Support,Product,GRD0829,G11,intern,non_exempt,Chicago,IL,US,true,4
JOB0510,PRO-09-0510,Associate PM,Product Management,Customer Success,GRD0670,G09,full_time,exempt,Atlanta,GA,US,false,5
JOB0511,IT -11-0511,Systems Admin,IT Operations,Legal,GRD0831,G11,intern,exempt,Bengaluru,KA,IN,true,2
JOB0512,LEG-02-0512,Compliance Analyst,Legal,Data,GRD0112,G02,intern,non_exempt,Dallas,TX,US,false,1
JOB0513,SAL-05-0513,Sales Manager,Sales,Marketing,GRD0353,G05,intern,exempt,Chicago,IL,US,true,4
JOB0514,SAL-07-0514,Enterprise AE,Sales,Product,GRD0514,G07,intern,exempt,Denver,CO,US,false,2
JOB0515,PRO-03-0515,Senior PM,Product Management,IT,GRD0195,G03,part_time,exempt,Hyderabad,TS,IN,false,4
JOB0516,IT -04-0516,Systems Admin,IT Operations,Data,GRD0276,G04,part_time,non_exempt,Chicago,IL,US,false,1
JOB0517,CUS-12-0517,CS Manager,Customer Support,IT,GRD0917,G12,full_time,exempt,San Francisco,CA,US,true,1
JOB0518,LEG-01-0518,Legal Counsel,Legal,Product,GRD0038,G01,full_time,exempt,Hyderabad,TS,IN,false,3
JOB0519,SAL-09-0519,Sales Manager,Sales,Finance,GRD0679,G09,intern,non_exempt,San Francisco,CA,US,true,5
JOB0520,IT -11-0520,Systems Admin,IT Operations,Security,GRD0840,G11,full_time,non_exempt,London,ENG,UK,true,2
JOB0521,PRO-08-0521,Group PM,Product Management,HR,GRD0601,G08,intern,exempt,Chicago,IL,US,true,1
JOB0522,CUS-07-0522,Support Specialist,Customer Support,Marketing,GRD0522,G07,contract,non_exempt,Toronto,ON,CA,false,3
JOB0523,CUS-08-0523,Support Agent,Customer Support,Finance,GRD0603,G08,full_time,non_exempt,Atlanta,GA,US,false,3
JOB0524,MAR-08-0524,Marketing Specialist,Marketing,Product,GRD0604,G08,full_time,exempt,Atlanta,GA,US,false,3
JOB0525,CUS-09-0525,CS Manager,Customer Support,HR,GRD0685,G09,part_time,non_exempt,San Francisco,CA,US,true,1
JOB0526,IT -06-0526,IT Support,IT Operations,Data,GRD0446,G06,contract,non_exempt,Seattle,WA,US,false,3
JOB0527,PEO-10-0527,People Manager,People Operations,Data,GRD0767,G10,part_time,exempt,Austin,TX,US,true,3
JOB0528,SAL-06-0528,Sales Manager,Sales,Data,GRD0448,G06,intern,exempt,Denver,CO,US,true,5
JOB0529,LEG-06-0529,Paralegal,Legal,Engineering,GRD0449,G06,part_time,exempt,Toronto,ON,CA,false,3
JOB0530,FIN-11-0530,Finance Manager,Finance & Accounting,Marketing,GRD0850,G11,intern,non_exempt,Atlanta,GA,US,true,2
JOB0531,MAR-04-0531,Content Manager,Marketing,Marketing,GRD0291,G04,part_time,non_exempt,Atlanta,GA,US,true,5
JOB0532,DAT-08-0532,Data Scientist,Data Science,HR,GRD0612,G08,contract,exempt,Dallas,TX,US,false,1
JOB0533,FIN-04-0533,Finance Manager,Finance & Accounting,Product,GRD0293,G04,intern,non_exempt,Atlanta,GA,US,true,3
JOB0534,PRO-03-0534,Group PM,Product Management,Facilities,GRD0214,G03,part_time,exempt,Austin,TX,US,false,5
JOB0535,CUS-04-0535,Support Lead,Customer Support,Marketing,GRD0295,G04,intern,exempt,Atlanta,GA,US,false,1
JOB0536,PEO-12-0536,HRBP,People Operations,Security,GRD0936,G12,part_time,non_exempt,Toronto,ON,CA,true,3
JOB0537,LEG-05-0537,Legal Counsel,Legal,Data,GRD0377,G05,part_time,exempt,Hyderabad,TS,IN,false,5
JOB0538,IT -03-0538,IT Manager,IT Operations,Engineering,GRD0218,G03,part_time,exempt,Atlanta,GA,US,true,5
JOB0539,FIN-05-0539,Controller,Finance & Accounting,Finance,GRD0379,G05,intern,exempt,Austin,TX,US,false,2
JOB0540,PEO-08-0540,HRBP,People Operations,Marketing,GRD0620,G08,full_time,exempt,New York,NY,US,false,2
JOB0541,CUS-02-0541,Support Lead,Customer Support,Operations,GRD0141,G02,contract,non_exempt,San Francisco,CA,US,false,2
JOB0542,PRO-05-0542,Product Manager,Product Management,Engineering,GRD0382,G05,intern,exempt,Denver,CO,US,true,1
JOB0543,DAT-03-0543,Analytics Manager,Data Science,Security,GRD0223,G03,full_time,exempt,Chicago,IL,US,true,2
JOB0544,SOF-02-0544,Staff Engineer,Software Engineering,Product,GRD0144,G02,intern,non_exempt,Hyderabad,TS,IN,false,1
JOB0545,SOF-09-0545,Senior Software Engineer,Software Engineering,Product,GRD0705,G09,intern,non_exempt,London,ENG,UK,true,1
JOB0546,FIN-02-0546,Accountant,Finance & Accounting,Product,GRD0146,G02,contract,exempt,Denver,CO,US,false,2
JOB0547,MAR-06-0547,Marketing Specialist,Marketing,Product,GRD0467,G06,intern,exempt,San Francisco,CA,US,false,5
JOB0548,CUS-04-0548,Support Agent,Customer Support,Security,GRD0308,G04,part_time,exempt,Chicago,IL,US,false,5
JOB0549,PRO-01-0549,Associate PM,Product Management,Data,GRD0069,G01,contract,non_exempt,Dallas,TX,US,false,2
JOB0550,DAT-06-0550,Data Analyst,Data Science,Customer Success,GRD0470,G06,full_time,exempt,Chicago,IL,US,false,5
JOB0551,SAL-09-0551,Sales Manager,Sales,Engineering,GRD0711,G09,full_time,exempt,London,ENG,UK,true,2
JOB0552,PRO-02-0552,Associate PM,Product Management,Product,GRD0152,G02,contract,non_exempt,Toronto,ON,CA,false,4
JOB0553,IT -06-0553,IT Manager,IT Operations,Engineering,GRD0473,G06,part_time,exempt,Atlanta,GA,US,true,5
JOB0554,CUS-06-0554,Support Agent,Customer Support,HR,GRD0474,G06,intern,non_exempt,Hyderabad,TS,IN,false,5
JOB0555,PEO-01-0555,Recruiter,People Operations,Facilities,GRD0075,G01,contract,non_exempt,Bengaluru,KA,IN,false,1
JOB0556,PRO-09-0556,Associate PM,Product Management,Finance,GRD0716,G09,intern,non_exempt,Seattle,WA,US,true,1
JOB0557,MAR-05-0557,Marketing Specialist,Marketing,Customer Success,GRD0397,G05,full_time,exempt,New York,NY,US,false,4
JOB0558,CUS-06-0558,Support Lead,Customer Support,Marketing,GRD0478,G06,part_time,non_exempt,San Francisco,CA,US,false,3
JOB0559,SAL-02-0559,Enterprise AE,Sales,IT,GRD0159,G02,full_time,exempt,Bengaluru,KA,IN,false,3
JOB0560,FIN-05-0560,Finance Manager,Finance & Accounting,Marketing,GRD0400,G05,part_time,non_exempt,Hyderabad,TS,IN,true,3
JOB0561,SAL-11-0561,SDR,Sales,Legal,GRD0801,G11,full_time,exempt,Atlanta,GA,US,false,3
JOB0562,SOF-11-0562,Staff Engineer,Software Engineering,Legal,GRD0802,G11,intern,non_exempt,Hyderabad,TS,IN,true,4
JOB0563,CUS-09-0563,Support Agent,Customer Support,Marketing,GRD0643,G09,full_time,non_exempt,San Francisco,CA,US,false,4
JOB0564,PEO-06-0564,HR Generalist,People Operations,Sales,GRD0404,G06,full_time,exempt,San Francisco,CA,US,false,5
JOB0565,IT -06-0565,IT Manager,IT Operations,Supply Chain,GRD0405,G06,part_time,exempt,Chicago,IL,US,true,4
JOB0566,SOF-12-0566,Staff Engineer,Software Engineering,Legal,GRD0886,G12,full_time,exempt,Denver,CO,US,false,4
JOB0567,IT -10-0567,IT Support,IT Operations,Engineering,GRD0727,G10,contract,exempt,New York,NY,US,true,1
JOB0568,IT -04-0568,Systems Admin,IT Operations,Facilities,GRD0248,G04,full_time,non_exempt,Toronto,ON,CA,false,4
JOB0569,PEO-11-0569,HRBP,People Operations,Data,GRD0809,G11,contract,exempt,New York,NY,US,false,5
JOB0570,LEG-02-0570,Privacy Counsel,Legal,Legal,GRD0090,G02,contract,exempt,Bengaluru,KA,IN,false,3
JOB0571,PRO-12-0571,Group PM,Product Management,IT,GRD0891,G12,part_time,exempt,Austin,TX,US,true,1
JOB0572,LEG-06-0572,Privacy Counsel,Legal,Product,GRD0412,G06,contract,exempt,Atlanta,GA,US,false,5
JOB0573,PRO-09-0573,Group PM,Product Management,Marketing,GRD0653,G09,contract,exempt,San Francisco,CA,US,false,3
JOB0574,PEO-12-0574,HRBP,People Operations,Sales,GRD0894,G12,part_time,exempt,London,ENG,UK,false,3
JOB0575,PEO-05-0575,HR Generalist,People Operations,Engineering,GRD0335,G05,contract,non_exempt,Atlanta,GA,US,false,1
JOB0576,DAT-08-0576,Data Analyst,Data Science,Facilities,GRD0576,G08,contract,exempt,New York,NY,US,true,5
JOB0577,PEO-11-0577,People Manager,People Operations,Customer Success,GRD0817,G11,part_time,exempt,Chicago,IL,US,true,4
JOB0578,PRO-05-0578,Senior PM,Product Management,Legal,GRD0338,G05,intern,non_exempt,Dallas,TX,US,false,2
JOB0579,PEO-11-0579,HR Generalist,People Operations,HR,GRD0819,G11,full_time,non_exempt,San Francisco,CA,US,true,1
JOB0580,FIN-08-0580,Financial Analyst,Finance & Accounting,Marketing,GRD0580,G08,intern,exempt,Chicago,IL,US,true,5
JOB0581,MAR-09-0581,Demand Gen Manager,Marketing,Marketing,GRD0661,G09,full_time,non_exempt,Chicago,IL,US,true,3
JOB0582,FIN-10-0582,Accountant,Finance & Accounting,Marketing,GRD0742,G10,intern,non_exempt,Hyderabad,TS,IN,true,4
JOB0583,DAT-06-0583,Data Analyst,Data Science,IT,GRD0423,G06,part_time,exempt,Dallas,TX,US,false,4
JOB0584,MAR-11-0584,Content Manager,Marketing,Finance,GRD0824,G11,full_time,non_exempt,Austin,TX,US,true,3
JOB0585,LEG-02-0585,Paralegal,Legal,Finance,GRD0105,G02,contract,exempt,Dallas,TX,US,false,5
JOB0586,IT -08-0586,IT Support,IT Operations,Finance,GRD0586,G08,contract,exempt,Chicago,IL,US,true,5
JOB0587,SAL-11-0587,SDR,Sales,IT,GRD0827,G11,part_time,non_exempt,Toronto,ON,CA,true,3
JOB0588,LEG-09-0588,Compliance Analyst,Legal,Customer Success,GRD0668,G09,contract,exempt,San Francisco,CA,US,false,5
JOB0589,LEG-08-0589,Legal Counsel,Legal,Sales,GRD0589,G08,contract,non_exempt,Dallas,TX,US,true,1
JOB0590,SAL-01-0590,Account Executive,Sales,Customer Success,GRD0030,G01,part_time,exempt,San Francisco,CA,US,false,3
JOB0591,PRO-12-0591,Senior PM,Product Management,Customer Success,GRD0911,G12,intern,exempt,Chicago,IL,US,true,1
JOB0592,FIN-12-0592,Finance Manager,Finance & Accounting,Marketing,GRD0912,G12,intern,exempt,Chicago,IL,US,true,1
JOB0593,SOF-06-0593,Engineering Manager,Software Engineering,Product,GRD0433,G06,part_time,non_exempt,Toronto,ON,CA,true,4
JOB0594,FIN-09-0594,Accountant,Finance & Accounting,IT,GRD0674,G09,intern,non_exempt,Chicago,IL,US,true,5
JOB0595,MAR-03-0595,Marketing Director,Marketing,Data,GRD0195,G03,full_time,non_exempt,Chicago,IL,US,true,4
JOB0596,SOF-07-0596,Software Engineer,Software Engineering,Facilities,GRD0516,G07,full_time,exempt,New York,NY,US,false,3
JOB0597,IT -02-0597,IT Manager,IT Operations,HR,GRD0117,G02,intern,non_exempt,Atlanta,GA,US,true,4
JOB0598,IT -01-0598,Cloud Engineer,IT Operations,Sales,GRD0038,G01,part_time,non_exempt,London,ENG,UK,false,2
JOB0599,FIN-06-0599,Accountant,Finance & Accounting,Facilities,GRD0439,G06,contract,exempt,Hyderabad,TS,IN,false,3
JOB0600,PEO-06-0600,Recruiter,People Operations,Customer Success,GRD0440,G06,full_time,non_exempt,London,ENG,UK,false,4
JOB0601,PEO-05-0601,HRBP,People Operations,Operations,GRD0361,G05,contract,non_exempt,Chicago,IL,US,false,4
JOB0602,DAT-02-0602,ML Engineer,Data Science,Data,GRD0122,G02,contract,exempt,Atlanta,GA,US,false,5
JOB0603,PRO-04-0603,Senior PM,Product Management,Supply Chain,GRD0283,G04,part_time,exempt,Chicago,IL,US,false,4
JOB0604,PRO-02-0604,Senior PM,Product Management,IT,GRD0124,G02,intern,non_exempt,Dallas,TX,US,false,5
JOB0605,IT -12-0605,IT Manager,IT Operations,Facilities,GRD0925,G12,contract,non_exempt,Dallas,TX,US,true,3
JOB0606,DAT-02-0606,Data Analyst,Data Science,Supply Chain,GRD0126,G02,full_time,non_exempt,Denver,CO,US,false,3
JOB0607,FIN-01-0607,Controller,Finance & Accounting,Facilities,GRD0047,G01,part_time,exempt,Chicago,IL,US,false,5
JOB0608,SAL-08-0608,Enterprise AE,Sales,Facilities,GRD0608,G08,intern,exempt,New York,NY,US,true,2
JOB0609,FIN-10-0609,Controller,Finance & Accounting,Legal,GRD0769,G10,contract,non_exempt,Seattle,WA,US,false,5
JOB0610,PRO-05-0610,Group PM,Product Management,Product,GRD0370,G05,contract,non_exempt,Chicago,IL,US,false,5
JOB0611,LEG-10-0611,Compliance Analyst,Legal,Marketing,GRD0771,G10,full_time,exempt,Hyderabad,TS,IN,false,2
JOB0612,IT -01-0612,Cloud Engineer,IT Operations,Data,GRD0052,G01,intern,exempt,Dallas,TX,US,false,4
JOB0613,PRO-04-0613,Senior PM,Product Management,Sales,GRD0293,G04,part_time,exempt,Austin,TX,US,false,1
JOB0614,IT -12-0614,IT Support,IT Operations,Operations,GRD0934,G12,contract,exempt,London,ENG,UK,true,3
JOB0615,PEO-07-0615,HR Generalist,People Operations,Customer Success,GRD0535,G07,full_time,non_exempt,Toronto,ON,CA,false,5
JOB0616,FIN-05-0616,Accountant,Finance & Accounting,Supply Chain,GRD0376,G05,intern,exempt,New York,NY,US,false,5
JOB0617,SAL-03-0617,SDR,Sales,Facilities,GRD0217,G03,part_time,exempt,Toronto,ON,CA,false,4
JOB0618,SOF-04-0618,Senior Software Engineer,Software Engineering,Legal,GRD0298,G04,full_time,non_exempt,Hyderabad,TS,IN,false,5
JOB0619,PRO-07-0619,Associate PM,Product Management,Facilities,GRD0539,G07,full_time,exempt,Atlanta,GA,US,false,4
JOB0620,DAT-02-0620,Data Scientist,Data Science,Supply Chain,GRD0140,G02,full_time,non_exempt,Denver,CO,US,false,2
JOB0621,SOF-03-0621,Engineering Manager,Software Engineering,Security,GRD0221,G03,intern,exempt,Denver,CO,US,true,4
JOB0622,LEG-08-0622,Compliance Analyst,Legal,Engineering,GRD0622,G08,intern,non_exempt,Hyderabad,TS,IN,true,5
JOB0623,IT -05-0623,Systems Admin,IT Operations,Engineering,GRD0383,G05,full_time,exempt,Atlanta,GA,US,false,3
JOB0624,IT -11-0624,IT Support,IT Operations,Facilities,GRD0864,G11,intern,non_exempt,Atlanta,GA,US,false,4
JOB0625,IT -01-0625,Systems Admin,IT Operations,Sales,GRD0065,G01,intern,exempt,Austin,TX,US,false,5
JOB0626,PRO-01-0626,Associate PM,Product Management,Sales,GRD0066,G01,full_time,exempt,Bengaluru,KA,IN,false,3
JOB0627,PEO-09-0627,HR Generalist,People Operations,Security,GRD0707,G09,full_time,non_exempt,San Francisco,CA,US,false,4
JOB0628,PRO-12-0628,Associate PM,Product Management,IT,GRD0948,G12,full_time,non_exempt,Atlanta,GA,US,false,1
JOB0629,LEG-09-0629,Legal Counsel,Legal,Supply Chain,GRD0709,G09,part_time,non_exempt,London,ENG,UK,true,2
JOB0630,CUS-08-0630,Support Lead,Customer Support,Sales,GRD0630,G08,contract,exempt,New York,NY,US,false,3
JOB0631,CUS-01-0631,Support Specialist,Customer Support,HR,GRD0071,G01,part_time,non_exempt,Denver,CO,US,false,4
JOB0632,CUS-11-0632,CS Manager,Customer Support,Operations,GRD0872,G11,full_time,exempt,Toronto,ON,CA,true,3
JOB0633,MAR-03-0633,Demand Gen Manager,Marketing,Product,GRD0233,G03,full_time,exempt,Chicago,IL,US,true,3
JOB0634,PRO-09-0634,Associate PM,Product Management,Engineering,GRD0714,G09,contract,non_exempt,New York,NY,US,false,3
JOB0635,SAL-09-0635,Sales Manager,Sales,Facilities,GRD0715,G09,full_time,exempt,Chicago,IL,US,true,5
JOB0636,SOF-09-0636,Software Engineer,Software Engineering,Marketing,GRD0716,G09,part_time,exempt,Atlanta,GA,US,false,1
JOB0637,PRO-09-0637,Associate PM,Product Management,Engineering,GRD0717,G09,contract,non_exempt,Denver,CO,US,true,5
JOB0638,IT -09-0638,IT Support,IT Operations,Product,GRD0718,G09,intern,non_exempt,Seattle,WA,US,false,5
JOB0639,PRO-08-0639,Product Manager,Product Management,Engineering,GRD0639,G08,contract,non_exempt,New York,NY,US,true,5
JOB0640,SOF-04-0640,Senior Software Engineer,Software Engineering,Engineering,GRD0320,G04,full_time,exempt,Dallas,TX,US,false,2
JOB0641,MAR-12-0641,Marketing Specialist,Marketing,Sales,GRD0881,G12,contract,non_exempt,Dallas,TX,US,false,4
JOB0642,PRO-08-0642,Senior PM,Product Management,Product,GRD0562,G08,intern,exempt,Toronto,ON,CA,false,1
JOB0643,SAL-03-0643,Account Executive,Sales,Finance,GRD0163,G03,full_time,exempt,Chicago,IL,US,false,2
JOB0644,FIN-06-0644,Accountant,Finance & Accounting,Supply Chain,GRD0404,G06,contract,non_exempt,Dallas,TX,US,false,1
JOB0645,FIN-09-0645,Controller,Finance & Accounting,IT,GRD0645,G09,part_time,non_exempt,San Francisco,CA,US,true,5
JOB0646,MAR-04-0646,Content Manager,Marketing,Facilities,GRD0246,G04,full_time,exempt,Seattle,WA,US,true,5
JOB0647,MAR-06-0647,Marketing Specialist,Marketing,Operations,GRD0407,G06,intern,exempt,Austin,TX,US,false,5
JOB0648,PRO-10-0648,Senior PM,Product Management,Marketing,GRD0728,G10,intern,exempt,Toronto,ON,CA,false,4
JOB0649,LEG-12-0649,Compliance Analyst,Legal,Security,GRD0889,G12,contract,non_exempt,Austin,TX,US,true,1
JOB0650,DAT-08-0650,Analytics Manager,Data Science,Supply Chain,GRD0570,G08,contract,non_exempt,Hyderabad,TS,IN,true,1
JOB0651,PRO-03-0651,Group PM,Product Management,Marketing,GRD0171,G03,full_time,non_exempt,Seattle,WA,US,false,1
JOB0652,DAT-04-0652,ML Engineer,Data Science,Supply Chain,GRD0252,G04,part_time,non_exempt,Austin,TX,US,false,4
JOB0653,FIN-12-0653,Financial Analyst,Finance & Accounting,IT,GRD0893,G12,intern,non_exempt,London,ENG,UK,true,5
JOB0654,SAL-08-0654,Enterprise AE,Sales,Facilities,GRD0574,G08,contract,non_exempt,New York,NY,US,true,5
JOB0655,LEG-11-0655,Paralegal,Legal,Engineering,GRD0815,G11,intern,non_exempt,London,ENG,UK,true,2
JOB0656,FIN-01-0656,Finance Manager,Finance & Accounting,Marketing,GRD0016,G01,contract,non_exempt,Dallas,TX,US,true,2
JOB0657,SOF-10-0657,Staff Engineer,Software Engineering,Facilities,GRD0737,G10,part_time,non_exempt,Denver,CO,US,true,4
JOB0658,FIN-11-0658,Finance Manager,Finance & Accounting,Finance,GRD0818,G11,full_time,exempt,London,ENG,UK,true,1
JOB0659,SOF-07-0659,Staff Engineer,Software Engineering,Product,GRD0499,G07,part_time,exempt,Dallas,TX,US,false,3
