grade_id,grade_code,grade_name,grade_level,step,job_family,min_salary,mid_salary,max_salary,currency,is_executive,effective_from
GRD0492,G12,Grade 12 Step 1,12,1,Product Management,172196.98,200379.78,253652.11,USD,true,2014-12-27
GRD0493,G01,Grade 1 Step 2,1,2,Marketing,49782.15,55577.71,69834.88,USD,false,2014-01-31
GRD0494,G02,Grade 2 Step 2,2,2,Sales,61846.14,69207.31,85496.18,USD,false,2014-03-02
GRD0495,G03,Grade 3 Step 2,3,2,Data Science,74129.64,86117.86,107909.79,USD,false,2014-04-01
GRD0496,G04,Grade 4 Step 2,4,2,Product Management,81363.38,98525.79,123979.41,USD,false,2014-05-01
GRD0497,G05,Grade 5 Step 2,5,2,Sales,94815.15,108920.81,134972.88,USD,false,2014-05-31
GRD0498,G06,Grade 6 Step 2,6,2,IT Operations,105031.14,125729.43,151415.09,USD,false,2014-06-30
GRD0499,G07,Grade 7 Step 2,7,2,Finance & Accounting,115844.81,139784.16,174925.11,USD,false,2014-07-30
GRD0500,G08,Grade 8 Step 2,8,2,Customer Support,125649.79,150025.67,190580.71,USD,false,2014-08-29
GRD0501,G09,Grade 9 Step 2,9,2,Product Management,141475.61,162262.19,202135.95,USD,false,2014-09-28
GRD0502,G10,Grade 10 Step 2,10,2,Finance & Accounting,147817.58,178495.58,222021.19,USD,true,2014-10-28
GRD0503,G11,Grade 11 Step 2,11,2,Software Engineering,160932.61,193306.62,241949.09,USD,true,2014-11-27
GRD0504,G12,Grade 12 Step 2,12,2,Data Science,170793.33,205030.67,257167.62,USD,true,2014-12-27
GRD0505,G01,Grade 1 Step 3,1,3,Finance & Accounting,51000.82,60614.83,73251.94,USD,false,2014-01-31
GRD0506,G02,Grade 2 Step 3,2,3,Software Engineering,59382.39,68593.05,91116.91,USD,false,2014-03-02
GRD0507,G03,Grade 3 Step 3,3,3,Customer Support,71924.34,84735.52,105978.24,USD,false,2014-04-01
GRD0508,G04,Grade 4 Step 3,4,3,Software Engineering,81583.35,94911.24,123214.56,USD,false,2014-05-01
GRD0509,G05,Grade 5 Step 3,5,3,Product Management,91998.44,109253.16,141454.20,USD,false,2014-05-31
GRD0510,G06,Grade 6 Step 3,6,3,Software Engineering,102751.58,127141.55,157309.21,USD,false,2014-06-30
GRD0511,G07,Grade 7 Step 3,7,3,Marketing,113982.48,138110.85,172440.91,USD,false,2014-07-30
GRD0512,G08,Grade 8 Step 3,8,3,IT Operations,126518.02,150265.07,187024.79,USD,false,2014-08-29
GRD0513,G09,Grade 9 Step 3,9,3,Data Science,140567.03,160736.68,201592.55,USD,false,2014-09-28
GRD0514,G10,Grade 10 Step 3,10,3,Customer Support,151038.81,178904.43,218011.60,USD,true,2014-10-28
GRD0515,G11,Grade 11 Step 3,11,3,Data Science,161222.89,187819.99,238698.12,USD,true,2014-11-27
GRD0516,G12,Grade 12 Step 3,12,3,Sales,170948.45,204052.61,256564.24,USD,true,2014-12-27
GRD0517,G01,Grade 1 Step 4,1,4,Product Management,51992.41,54752.71,73758.05,USD,false,2014-01-31
GRD0518,G02,Grade 2 Step 4,2,4,People Operations,61174.14,72009.25,85124.79,USD,false,2014-03-02
GRD0519,G03,Grade 3 Step 4,3,4,Software Engineering,73470.31,83410.99,103417.00,USD,false,2014-04-01
GRD0520,G04,Grade 4 Step 4,4,4,Finance & Accounting,84351.58,100116.88,122743.16,USD,false,2014-05-01
GRD0521,G05,Grade 5 Step 4,5,4,Finance & Accounting,96176.48,113373.65,134868.15,USD,false,2014-05-31
GRD0522,G06,Grade 6 Step 4,6,4,IT Operations,103497.48,125443.13,153985.75,USD,false,2014-06-30
GRD0523,G07,Grade 7 Step 4,7,4,People Operations,117767.94,134054.73,168409.10,USD,false,2014-07-30
GRD0524,G08,Grade 8 Step 4,8,4,Product Management,125526.23,150187.98,188353.69,USD,false,2014-08-29
GRD0525,G09,Grade 9 Step 4,9,4,Software Engineering,137683.68,163328.02,203955.83,USD,false,2014-09-28
GRD0526,G10,Grade 10 Step 4,10,4,Customer Support,151316.29,179233.95,224690.21,USD,true,2014-10-28
GRD0527,G11,Grade 11 Step 4,11,4,Software Engineering,159045.35,191301.86,235886.04,USD,true,2014-11-27
GRD0528,G12,Grade 12 Step 4,12,4,Legal,171688.69,203841.56,258097.81,USD,true,2014-12-27
GRD0529,G01,Grade 1 Step 5,1,5,Legal,47020.71,55464.73,68399.12,USD,false,2014-01-31
GRD0530,G02,Grade 2 Step 5,2,5,Sales,63249.32,69833.91,87446.67,USD,false,2014-03-02
GRD0531,G03,Grade 3 Step 5,3,5,Product Management,69619.79,85175.60,109589.99,USD,false,2014-04-01
GRD0532,G04,Grade 4 Step 5,4,5,IT Operations,85441.84,94882.87,122965.89,USD,false,2014-05-01
GRD0533,G05,Grade 5 Step 5,5,5,Product Management,93976.71,111055.26,142041.01,USD,false,2014-05-31
GRD0534,G06,Grade 6 Step 5,6,5,People Operations,106023.63,122641.37,157284.90,USD,false,2014-06-30
GRD0535,G07,Grade 7 Step 5,7,5,IT Operations,115562.99,137108.58,173461.70,USD,false,2014-07-30
GRD0536,G08,Grade 8 Step 5,8,5,Sales,128934.35,148588.22,190126.85,USD,false,2014-08-29
GRD0537,G09,Grade 9 Step 5,9,5,Customer Support,141591.71,162520.54,204652.76,USD,false,2014-09-28
GRD0538,G10,Grade 10 Step 5,10,5,Marketing,147784.09,175952.30,218690.94,USD,true,2014-10-28
GRD0539,G11,Grade 11 Step 5,11,5,IT Operations,161091.05,190916.21,233696.20,USD,true,2014-11-27
GRD0540,G12,Grade 12 Step 5,12,5,Finance & Accounting,171036.86,206669.34,252919.09,USD,true,2014-12-27
GRD0541,G01,Grade 1 Step 6,1,6,Finance & Accounting,49313.35,56590.26,76798.52,USD,false,2014-01-31
GRD0542,G02,Grade 2 Step 6,2,6,Marketing,58006.26,68000.32,89565.99,USD,false,2014-03-02
GRD0543,G03,Grade 3 Step 6,3,6,Legal,74023.76,84110.90,101878.65,USD,false,2014-04-01
GRD0544,G04,Grade 4 Step 6,4,6,People Operations,85048.35,96743.38,124454.55,USD,false,2014-05-01
GRD0545,G05,Grade 5 Step 6,5,6,IT Operations,92716.85,114144.20,140777.00,USD,false,2014-05-31
GRD0546,G06,Grade 6 Step 6,6,6,Product Management,105081.75,125360.88,152147.82,USD,false,2014-06-30
GRD0547,G07,Grade 7 Step 6,7,6,Sales,117493.33,139839.95,174551.55,USD,false,2014-07-30
GRD0548,G08,Grade 8 Step 6,8,6,IT Operations,125677.48,153108.21,191952.58,USD,false,2014-08-29
GRD0549,G09,Grade 9 Step 6,9,6,Customer Support,137937.07,164776.61,205983.41,USD,false,2014-09-28
GRD0550,G10,Grade 10 Step 6,10,6,Product Management,150024.94,174363.16,220602.35,USD,true,2014-10-28
GRD0551,G11,Grade 11 Step 6,11,6,IT Operations,162279.67,190310.39,241897.40,USD,true,2014-11-27
GRD0552,G12,Grade 12 Step 6,12,6,Legal,170962.60,205964.63,252534.04,USD,true,2014-12-27
GRD0553,G01,Grade 1 Step 7,1,7,Legal,49993.26,57243.98,72182.19,USD,false,2014-01-31
GRD0554,G02,Grade 2 Step 7,2,7,Customer Support,59361.99,70283.07,87856.73,USD,false,2014-03-02
GRD0555,G03,Grade 3 Step 7,3,7,IT Operations,72170.89,83728.06,104120.95,USD,false,2014-04-01
GRD0556,G04,Grade 4 Step 7,4,7,Customer Support,82387.65,96370.16,122505.54,USD,false,2014-05-01
GRD0557,G05,Grade 5 Step 7,5,7,Product Management,93951.32,110126.29,136406.71,USD,false,2014-05-31
GRD0558,G06,Grade 6 Step 7,6,7,Finance & Accounting,104536.98,126569.39,158166.57,USD,false,2014-06-30
GRD0559,G07,Grade 7 Step 7,7,7,Finance & Accounting,115077.03,136917.49,175322.45,USD,false,2014-07-30
GRD0560,G08,Grade 8 Step 7,8,7,Software Engineering,125270.00,148970.19,191727.06,USD,false,2014-08-29
GRD0561,G09,Grade 9 Step 7,9,7,Marketing,141758.88,165762.02,205175.81,USD,false,2014-09-28
GRD0562,G10,Grade 10 Step 7,10,7,People Operations,150637.33,177219.13,222972.59,USD,true,2014-10-28
GRD0563,G11,Grade 11 Step 7,11,7,People Operations,161566.56,187155.91,239426.20,USD,true,2014-11-27
GRD0564,G12,Grade 12 Step 7,12,7,Customer Support,175644.43,204767.69,254655.26,USD,true,2014-12-27
GRD0565,G01,Grade 1 Step 8,1,8,Data Science,48833.08,58081.27,73874.88,USD,false,2014-01-31
GRD0566,G02,Grade 2 Step 8,2,8,Legal,58577.00,69148.68,88445.56,USD,false,2014-03-02
GRD0567,G03,Grade 3 Step 8,3,8,People Operations,71495.31,85384.77,109935.32,USD,false,2014-04-01
GRD0568,G04,Grade 4 Step 8,4,8,Finance & Accounting,84211.11,99450.63,118670.60,USD,false,2014-05-01
GRD0569,G05,Grade 5 Step 8,5,8,Finance & Accounting,93261.78,114276.14,141530.75,USD,false,2014-05-31
GRD0570,G06,Grade 6 Step 8,6,8,IT Operations,103667.31,125275.89,153481.19,USD,false,2014-06-30
GRD0571,G07,Grade 7 Step 8,7,8,Finance & Accounting,118691.31,140807.71,175128.99,USD,false,2014-07-30
GRD0572,G08,Grade 8 Step 8,8,8,People Operations,128821.41,150815.99,191039.40,USD,false,2014-08-29
GRD0573,G09,Grade 9 Step 8,9,8,Sales,139322.41,161722.95,202104.54,USD,false,2014-09-28
GRD0574,G10,Grade 10 Step 8,10,8,Legal,151139.84,176086.97,225633.59,USD,true,2014-10-28
GRD0575,G11,Grade 11 Step 8,11,8,Software Engineering,162900.80,186949.06,233617.72,USD,true,2014-11-27
GRD0576,G12,Grade 12 Step 8,12,8,IT Operations,170107.95,202200.75,257388.61,USD,true,2014-12-27
GRD0577,G01,Grade 1 Step 9,1,9,Legal,46521.81,54828.77,69792.30,USD,false,2014-01-31
GRD0578,G02,Grade 2 Step 9,2,9,IT Operations,60998.11,73860.85,92536.75,USD,false,2014-03-02
GRD0579,G03,Grade 3 Step 9,3,9,IT Operations,74761.80,85038.83,104889.49,USD,false,2014-04-01
GRD0580,G04,Grade 4 Step 9,4,9,Data Science,81007.50,97877.12,122269.34,USD,false,2014-05-01
GRD0581,G05,Grade 5 Step 9,5,9,Software Engineering,91983.35,108701.70,138912.77,USD,false,2014-05-31
GRD0582,G06,Grade 6 Step 9,6,9,Customer Support,106232.77,126315.54,151473.25,USD,false,2014-06-30
GRD0583,G07,Grade 7 Step 9,7,9,Software Engineering,117893.72,137969.02,168710.12,USD,false,2014-07-30
GRD0584,G08,Grade 8 Step 9,8,9,Sales,127195.30,148368.96,186299.51,USD,false,2014-08-29
GRD0585,G09,Grade 9 Step 9,9,9,Data Science,141401.21,166964.13,201074.82,USD,false,2014-09-28
GRD0586,G10,Grade 10 Step 9,10,9,Sales,150240.81,176311.03,217534.10,USD,true,2014-10-28
GRD0587,G11,Grade 11 Step 9,11,9,People Operations,162261.06,193496.33,237385.65,USD,true,2014-11-27
GRD0588,G12,Grade 12 Step 9,12,9,Legal,171482.59,201638.01,251499.84,USD,true,2014-12-27
GRD0589,G01,Grade 1 Step 10,1,10,Legal,51444.16,56797.08,76033.99,USD,false,2014-01-31
GRD0590,G02,Grade 2 Step 10,2,10,Customer Support,59453.56,72007.61,93092.75,USD,false,2014-03-02
GRD0591,G03,Grade 3 Step 10,3,10,Customer Support,74658.76,81540.93,107185.30,USD,false,2014-04-01
GRD0592,G04,Grade 4 Step 10,4,10,Legal,81453.50,96433.19,125424.52,USD,false,2014-05-01
GRD0593,G05,Grade 5 Step 10,5,10,Customer Support,91527.78,113515.67,135160.64,USD,false,2014-05-31
GRD0594,G06,Grade 6 Step 10,6,10,Product Management,104739.49,122037.21,159317.10,USD,false,2014-06-30
GRD0595,G07,Grade 7 Step 10,7,10,Marketing,116201.45,136479.26,170358.25,USD,false,2014-07-30
GRD0596,G08,Grade 8 Step 10,8,10,People Operations,127089.93,151693.84,192290.60,USD,false,2014-08-29
GRD0597,G09,Grade 9 Step 10,9,10,People Operations,141204.71,162848.61,202643.83,USD,false,2014-09-28
GRD0598,G10,Grade 10 Step 10,10,10,Sales,150341.54,176026.91,220819.35,USD,true,2014-10-28
GRD0599,G11,Grade 11 Step 10,11,10,Marketing,162739.72,189230.81,234938.33,USD,true,2014-11-27
GRD0600,G12,Grade 12 Step 10,12,10,Product Management,170628.29,201960.71,257326.94,USD,true,2014-12-27
GRD0601,G01,Grade 1 Step 1,1,1,Product Management,49686.18,57847.66,75137.60,USD,false,2014-01-31
GRD0602,G02,Grade 2 Step 1,2,1,Sales,58606.34,70285.14,91043.78,USD,false,2014-03-02
GRD0603,G03,Grade 3 Step 1,3,1,People Operations,72604.85,85082.12,103907.56,USD,false,2014-04-01
GRD0604,G04,Grade 4 Step 1,4,1,Customer Support,83115.83,95868.18,121779.48,USD,false,2014-05-01
GRD0605,G05,Grade 5 Step 1,5,1,Product Management,96921.59,114410.64,139546.35,USD,false,2014-05-31
GRD0606,G06,Grade 6 Step 1,6,1,Customer Support,106083.56,123289.17,153061.41,USD,false,2014-06-30
GRD0607,G07,Grade 7 Step 1,7,1,Legal,116871.04,134841.07,173943.39,USD,false,2014-07-30
GRD0608,G08,Grade 8 Step 1,8,1,IT Operations,125656.47,153077.82,190347.46,USD,false,2014-08-29
GRD0609,G09,Grade 9 Step 1,9,1,People Operations,136529.68,165380.77,201782.48,USD,false,2014-09-28
GRD0610,G10,Grade 10 Step 1,10,1,Software Engineering,149889.47,174243.66,218589.54,USD,true,2014-10-28
GRD0611,G11,Grade 11 Step 1,11,1,Sales,160726.64,191447.97,234533.54,USD,true,2014-11-27
GRD0612,G12,Grade 12 Step 1,12,1,IT Operations,175444.73,205655.74,256666.66,USD,true,2014-12-27
GRD0613,G01,Grade 1 Step 2,1,2,Sales,46817.82,56772.78,70234.16,USD,false,2014-01-31
GRD0614,G02,Grade 2 Step 2,2,2,Product Management,62463.21,70602.91,87882.12,USD,false,2014-03-02
GRD0615,G03,Grade 3 Step 2,3,2,Customer Support,73459.11,87166.02,108772.30,USD,false,2014-04-01
GRD0616,G04,Grade 4 Step 2,4,2,Product Management,85648.98,95517.11,121036.76,USD,false,2014-05-01
GRD0617,G05,Grade 5 Step 2,5,2,Finance & Accounting,96656.82,107699.32,140476.41,USD,false,2014-05-31
GRD0618,G06,Grade 6 Step 2,6,2,Customer Support,104094.49,126592.33,153974.48,USD,false,2014-06-30
GRD0619,G07,Grade 7 Step 2,7,2,Data Science,114944.17,134770.10,175340.66,USD,false,2014-07-30
GRD0620,G08,Grade 8 Step 2,8,2,Sales,129299.32,147479.12,184344.99,USD,false,2014-08-29
GRD0621,G09,Grade 9 Step 2,9,2,Product Management,138887.32,165648.02,201878.39,USD,false,2014-09-28
GRD0622,G10,Grade 10 Step 2,10,2,Software Engineering,150842.00,177993.24,225183.44,USD,true,2014-10-28
GRD0623,G11,Grade 11 Step 2,11,2,Legal,163767.21,190809.14,239774.73,USD,true,2014-11-27
GRD0624,G12,Grade 12 Step 2,12,2,Marketing,175514.19,204723.92,255086.75,USD,true,2014-12-27
GRD0625,G01,Grade 1 Step 3,1,3,Software Engineering,47087.38,59894.56,73934.24,USD,false,2014-01-31
GRD0626,G02,Grade 2 Step 3,2,3,Software Engineering,62805.04,71887.35,90815.54,USD,false,2014-03-02
GRD0627,G03,Grade 3 Step 3,3,3,Sales,72908.22,81331.20,104091.25,USD,false,2014-04-01
GRD0628,G04,Grade 4 Step 3,4,3,Finance & Accounting,84550.96,94894.34,123866.59,USD,false,2014-05-01
GRD0629,G05,Grade 5 Step 3,5,3,People Operations,97250.17,111770.79,136310.65,USD,false,2014-05-31
GRD0630,G06,Grade 6 Step 3,6,3,IT Operations,103164.96,127279.89,154594.29,USD,false,2014-06-30
GRD0631,G07,Grade 7 Step 3,7,3,Finance & Accounting,117935.10,139071.41,174627.41,USD,false,2014-07-30
GRD0632,G08,Grade 8 Step 3,8,3,Customer Support,128103.28,151868.46,185776.49,USD,false,2014-08-29
GRD0633,G09,Grade 9 Step 3,9,3,IT Operations,141326.35,165794.93,204753.27,USD,false,2014-09-28
GRD0634,G10,Grade 10 Step 3,10,3,Sales,147858.75,178498.90,224011.95,USD,true,2014-10-28
GRD0635,G11,Grade 11 Step 3,11,3,Marketing,159867.37,188004.50,240328.66,USD,true,2014-11-27
GRD0636,G12,Grade 12 Step 3,12,3,Sales,173275.16,201822.86,250637.17,USD,true,2014-12-27
GRD0637,G01,Grade 1 Step 4,1,4,Finance & Accounting,48467.75,55263.52,73771.11,USD,false,2014-01-31
GRD0638,G02,Grade 2 Step 4,2,4,Product Management,58473.39,72728.11,90594.14,USD,false,2014-03-02
GRD0639,G03,Grade 3 Step 4,3,4,Sales,73052.22,81115.57,107308.15,USD,false,2014-04-01
GRD0640,G04,Grade 4 Step 4,4,4,Product Management,85643.72,96725.08,120457.09,USD,false,2014-05-01
GRD0641,G05,Grade 5 Step 4,5,4,Product Management,94842.25,109186.32,139834.84,USD,false,2014-05-31
GRD0642,G06,Grade 6 Step 4,6,4,Data Science,105853.05,125997.57,152396.95,USD,false,2014-06-30
GRD0643,G07,Grade 7 Step 4,7,4,Product Management,117390.02,137157.13,174076.88,USD,false,2014-07-30
GRD0644,G08,Grade 8 Step 4,8,4,Sales,125791.41,149196.45,187109.15,USD,false,2014-08-29
GRD0645,G09,Grade 9 Step 4,9,4,Sales,136615.77,166606.10,203152.42,USD,false,2014-09-28
GRD0646,G10,Grade 10 Step 4,10,4,Data Science,151717.52,176741.33,218037.02,USD,true,2014-10-28
GRD0647,G11,Grade 11 Step 4,11,4,Finance & Accounting,161454.10,190802.38,236090.74,USD,true,2014-11-27
GRD0648,G12,Grade 12 Step 4,12,4,IT Operations,170506.22,200174.62,258682.10,USD,true,2014-12-27
GRD0649,G01,Grade 1 Step 5,1,5,Customer Support,46923.75,59573.28,76735.62,USD,false,2014-01-31
GRD0650,G02,Grade 2 Step 5,2,5,Legal,59223.38,72301.24,93064.33,USD,false,2014-03-02
GRD0651,G03,Grade 3 Step 5,3,5,Customer Support,70026.98,84822.20,101415.35,USD,false,2014-04-01
GRD0652,G04,Grade 4 Step 5,4,5,Data Science,83935.04,98631.44,125941.52,USD,false,2014-05-01
GRD0653,G05,Grade 5 Step 5,5,5,Marketing,95226.52,108064.20,140852.99,USD,false,2014-05-31
GRD0654,G06,Grade 6 Step 5,6,5,Software Engineering,107179.59,126543.09,153493.23,USD,false,2014-06-30
GRD0655,G07,Grade 7 Step 5,7,5,Product Management,119521.02,137600.51,175193.33,USD,false,2014-07-30
GRD0656,G08,Grade 8 Step 5,8,5,Product Management,125719.27,152160.09,186676.76,USD,false,2014-08-29
GRD0657,G09,Grade 9 Step 5,9,5,Legal,138277.19,161698.35,207649.69,USD,false,2014-09-28
GRD0658,G10,Grade 10 Step 5,10,5,Finance & Accounting,148952.78,174590.77,224995.02,USD,true,2014-10-28
GRD0659,G11,Grade 11 Step 5,11,5,Marketing,160247.71,187159.65,238483.00,USD,true,2014-11-27
GRD0660,G12,Grade 12 Step 5,12,5,People Operations,175393.97,206620.04,254389.02,USD,true,2014-12-27
GRD0661,G01,Grade 1 Step 6,1,6,Customer Support,50717.16,61494.87,73478.89,USD,false,2014-01-31
GRD0662,G02,Grade 2 Step 6,2,6,Data Science,58504.67,69419.74,86005.34,USD,false,2014-03-02
GRD0663,G03,Grade 3 Step 6,3,6,People Operations,69439.61,81350.61,105134.46,USD,false,2014-04-01
GRD0664,G04,Grade 4 Step 6,4,6,Sales,81435.18,96870.18,118151.19,USD,false,2014-05-01
GRD0665,G05,Grade 5 Step 6,5,6,Legal,96412.75,112954.74,138075.71,USD,false,2014-05-31
GRD0666,G06,Grade 6 Step 6,6,6,Marketing,103059.75,121131.56,157067.95,USD,false,2014-06-30
GRD0667,G07,Grade 7 Step 6,7,6,Finance & Accounting,114246.59,134035.71,175714.32,USD,false,2014-07-30
GRD0668,G08,Grade 8 Step 6,8,6,Product Management,130421.96,148334.81,186550.76,USD,false,2014-08-29
GRD0669,G09,Grade 9 Step 6,9,6,Customer Support,141077.67,165084.30,205426.06,USD,false,2014-09-28
GRD0670,G10,Grade 10 Step 6,10,6,Customer Support,148101.27,175883.49,221034.10,USD,true,2014-10-28
GRD0671,G11,Grade 11 Step 6,11,6,IT Operations,164173.32,192846.39,241997.69,USD,true,2014-11-27
GRD0672,G12,Grade 12 Step 6,12,6,Legal,173720.54,205696.92,250642.58,USD,true,2014-12-27
GRD0673,G01,Grade 1 Step 7,1,7,Finance & Accounting,50003.91,56674.57,73207.21,USD,false,2014-01-31
GRD0674,G02,Grade 2 Step 7,2,7,Finance & Accounting,60491.99,72316.77,87394.06,USD,false,2014-03-02
GRD0675,G03,Grade 3 Step 7,3,7,Finance & Accounting,72024.57,85447.85,108658.70,USD,false,2014-04-01
GRD0676,G04,Grade 4 Step 7,4,7,Sales,84135.48,97386.68,118609.91,USD,false,2014-05-01
GRD0677,G05,Grade 5 Step 7,5,7,Legal,93578.09,111532.30,137997.50,USD,false,2014-05-31
GRD0678,G06,Grade 6 Step 7,6,7,IT Operations,104046.49,123795.44,153189.33,USD,false,2014-06-30
GRD0679,G07,Grade 7 Step 7,7,7,Sales,114937.39,140115.95,172196.24,USD,false,2014-07-30
GRD0680,G08,Grade 8 Step 7,8,7,Data Science,126417.69,152977.51,189603.44,USD,false,2014-08-29
GRD0681,G09,Grade 9 Step 7,9,7,Sales,139474.25,162160.64,204751.26,USD,false,2014-09-28
GRD0682,G10,Grade 10 Step 7,10,7,IT Operations,150289.58,177384.46,223071.74,USD,true,2014-10-28
GRD0683,G11,Grade 11 Step 7,11,7,IT Operations,164176.52,190786.35,240938.25,USD,true,2014-11-27
GRD0684,G12,Grade 12 Step 7,12,7,Data Science,174778.96,201026.57,254464.50,USD,true,2014-12-27
GRD0685,G01,Grade 1 Step 8,1,8,IT Operations,50622.41,59847.61,69269.79,USD,false,2014-01-31
GRD0686,G02,Grade 2 Step 8,2,8,IT Operations,58271.27,73578.45,88193.17,USD,false,2014-03-02
GRD0687,G03,Grade 3 Step 8,3,8,Product Management,74590.84,82397.35,105441.56,USD,false,2014-04-01
GRD0688,G04,Grade 4 Step 8,4,8,Data Science,80957.35,99655.53,118371.41,USD,false,2014-05-01
GRD0689,G05,Grade 5 Step 8,5,8,Sales,91673.21,107812.99,140460.40,USD,false,2014-05-31
GRD0690,G06,Grade 6 Step 8,6,8,Sales,105333.67,121581.71,152107.01,USD,false,2014-06-30
GRD0691,G07,Grade 7 Step 8,7,8,Data Science,117521.92,139992.66,172324.28,USD,false,2014-07-30
GRD0692,G08,Grade 8 Step 8,8,8,Finance & Accounting,126105.35,152343.50,186944.54,USD,false,2014-08-29
GRD0693,G09,Grade 9 Step 8,9,8,Software Engineering,141203.57,161271.78,203748.50,USD,false,2014-09-28
GRD0694,G10,Grade 10 Step 8,10,8,IT Operations,153162.70,178630.28,217437.72,USD,true,2014-10-28
GRD0695,G11,Grade 11 Step 8,11,8,Legal,160916.69,189329.61,236417.25,USD,true,2014-11-27
GRD0696,G12,Grade 12 Step 8,12,8,Legal,170747.57,206484.96,255948.75,USD,true,2014-12-27
GRD0697,G01,Grade 1 Step 9,1,9,Marketing,48509.53,59413.10,68464.81,USD,false,2014-01-31
GRD0698,G02,Grade 2 Step 9,2,9,Legal,60252.39,73309.13,89021.91,USD,false,2014-03-02
GRD0699,G03,Grade 3 Step 9,3,9,Data Science,73609.81,82353.35,106124.12,USD,false,2014-04-01
GRD0700,G04,Grade 4 Step 9,4,9,Marketing,85279.51,98920.00,125087.29,USD,false,2014-05-01
GRD0701,G05,Grade 5 Step 9,5,9,Legal,96530.49,111240.19,140353.36,USD,false,2014-05-31
GRD0702,G06,Grade 6 Step 9,6,9,Marketing,108202.02,120845.22,153890.42,USD,false,2014-06-30
GRD0703,G07,Grade 7 Step 9,7,9,Product Management,116736.01,137314.39,167741.65,USD,false,2014-07-30
GRD0704,G08,Grade 8 Step 9,8,9,Software Engineering,125557.55,151480.91,189560.42,USD,false,2014-08-29
GRD0705,G09,Grade 9 Step 9,9,9,Legal,138663.65,163707.72,201896.45,USD,false,2014-09-28
GRD0706,G10,Grade 10 Step 9,10,9,Customer Support,149909.88,179673.84,222331.04,USD,true,2014-10-28
GRD0707,G11,Grade 11 Step 9,11,9,Data Science,160960.62,190519.99,236278.34,USD,true,2014-11-27
GRD0708,G12,Grade 12 Step 9,12,9,Product Management,173540.79,200401.23,251588.90,USD,true,2014-12-27
GRD0709,G01,Grade 1 Step 10,1,10,Finance & Accounting,50696.55,56911.45,72321.25,USD,false,2014-01-31
GRD0710,G02,Grade 2 Step 10,2,10,Finance & Accounting,59516.22,70164.99,88982.15,USD,false,2014-03-02
GRD0711,G03,Grade 3 Step 10,3,10,Sales,69034.05,84244.91,109851.43,USD,false,2014-04-01
GRD0712,G04,Grade 4 Step 10,4,10,Software Engineering,83855.08,99316.05,119113.99,USD,false,2014-05-01
GRD0713,G05,Grade 5 Step 10,5,10,People Operations,92999.38,110975.01,136666.59,USD,false,2014-05-31
GRD0714,G06,Grade 6 Step 10,6,10,Legal,106001.23,124782.44,152137.19,USD,false,2014-06-30
GRD0715,G07,Grade 7 Step 10,7,10,Software Engineering,119245.55,140203.21,168290.30,USD,false,2014-07-30
GRD0716,G08,Grade 8 Step 10,8,10,Sales,129661.26,151568.40,189473.62,USD,false,2014-08-29
GRD0717,G09,Grade 9 Step 10,9,10,Finance & Accounting,141005.76,165896.99,202584.32,USD,false,2014-09-28
GRD0718,G10,Grade 10 Step 10,10,10,Product Management,151598.52,175747.57,223646.24,USD,true,2014-10-28
GRD0719,G11,Grade 11 Step 10,11,10,Finance & Accounting,161828.49,191257.95,236616.21,USD,true,2014-11-27
GRD0720,G12,Grade 12 Step 10,12,10,IT Operations,174282.52,202407.55,256198.94,USD,true,2014-12-27
GRD0721,G01,Grade 1 Step 1,1,1,Finance & Accounting,51613.93,60024.70,72625.95,USD,false,2014-01-31
GRD0722,G02,Grade 2 Step 1,2,1,Sales,62418.56,74726.77,86113.24,USD,false,2014-03-02
GRD0723,G03,Grade 3 Step 1,3,1,Sales,68956.16,87084.74,105251.98,USD,false,2014-04-01
GRD0724,G04,Grade 4 Step 1,4,1,Customer Support,82477.97,99629.20,125891.76,USD,false,2014-05-01
GRD0725,G05,Grade 5 Step 1,5,1,Legal,91785.24,109605.28,137067.04,USD,false,2014-05-31
GRD0726,G06,Grade 6 Step 1,6,1,Legal,105870.70,127218.26,153874.02,USD,false,2014-06-30
GRD0727,G07,Grade 7 Step 1,7,1,Sales,117300.07,134527.22,169010.41,USD,false,2014-07-30
GRD0728,G08,Grade 8 Step 1,8,1,Legal,127193.22,150428.32,192371.04,USD,false,2014-08-29
GRD0729,G09,Grade 9 Step 1,9,1,People Operations,140591.11,166786.48,207764.06,USD,false,2014-09-28
GRD0730,G10,Grade 10 Step 1,10,1,Finance & Accounting,152875.76,175553.52,219283.77,USD,true,2014-10-28
GRD0731,G11,Grade 11 Step 1,11,1,Software Engineering,163292.30,191197.50,235637.02,USD,true,2014-11-27
GRD0732,G12,Grade 12 Step 1,12,1,Software Engineering,171365.41,202857.06,251853.00,USD,true,2014-12-27
GRD0733,G01,Grade 1 Step 2,1,2,Legal,48088.90,58088.22,69140.04,USD,false,2014-01-31
GRD0734,G02,Grade 2 Step 2,2,2,Sales,61976.76,74495.67,89996.31,USD,false,2014-03-02
GRD0735,G03,Grade 3 Step 2,3,2,Data Science,69344.50,86707.92,106307.29,USD,false,2014-04-01
GRD0736,G04,Grade 4 Step 2,4,2,Product Management,80184.62,96167.37,123416.44,USD,false,2014-05-01
GRD0737,G05,Grade 5 Step 2,5,2,Software Engineering,95149.22,113892.93,136236.70,USD,false,2014-05-31
