package_id,customer_id,package_name,bundled_services,discount_pct,start_date,end_date
PKGA7B0F6BBAF,CUST100030268,Home Security Add-on,Mobile Only Add-on,11.0,2020-11-18,2022-08-08 13:22:17
PKGF8CC4FD6C6,CUST100052276,Mobile + Streaming,Mobile Only Add-on,2.8,2024-05-11,2026-03-03 02:48:40
PKG1C0288DB73,CUST100030359,Home Security Add-on,Internet+Security,12.0,2024-02-08,2024-11-22 19:56:46
PKGC1EC29164C,CUST100007896,International Calling Pack,Mobile Only Add-on,26.0,2018-04-10,2019-08-06 11:15:19
PKG3CFAD3EC55,CUST100041380,Mobile + Streaming,Mobile Only Add-on,2.8,2020-01-13,2021-01-31 08:31:11
PKG92CEDBC7E5,CUST100085611,Mobile + Streaming,Internet+Security,27.8,2020-10-24,2022-06-02 03:10:18
PKG75516C9260,CUST100001420,Home Security Add-on,Mobile+TV+Internet,14.5,2019-10-29,2020-11-25 16:09:30
PKG61F43046E3,CUST100024894,Device Protection Plan,Internet+Security,5.2,2022-08-12,2023-05-04 15:11:00
PKGBDD481AEFF,CUST100025969,Mobile + Streaming,Mobile+Streaming,1.2,2023-10-07,2024-07-28 15:47:56
PKG80ECD7EDC1,CUST100045944,International Calling Pack,Mobile Only Add-on,25.5,2025-12-05,2027-05-22 21:33:58
PKG115FF9CABB,CUST100099425,Home Security Add-on,Mobile+Streaming,25.8,2024-07-25,2026-02-14 14:19:40
PKGA1A2EE78B3,CUST100096953,International Calling Pack,Mobile Only Add-on,27.0,2023-05-19,2024-01-10 17:59:28
PKG9A44688F52,CUST100045103,Mobile + Streaming,Mobile Only Add-on,3.2,2020-05-09,2021-01-20 01:07:38
PKGD738E07C87,CUST100082217,Mobile + Streaming,Mobile Only Add-on,25.6,2019-09-23,2020-07-23 14:10:27
PKG6207F0EBD7,CUST100039108,International Calling Pack,Mobile+Streaming,28.5,2019-02-26,2020-10-13 04:38:06
PKGA2CD8ADF2C,CUST100023988,Triple Play Bundle,Mobile+TV+Internet,21.9,2023-03-15,2024-04-21 16:09:51
PKGD6057457D2,CUST100067233,International Calling Pack,Mobile+TV+Internet,24.8,2019-11-30,2020-07-20 08:59:07
PKGB04CAF8DE0,CUST100073946,Mobile + Streaming,Mobile+Streaming,6.8,2022-12-02,2023-12-16 03:13:48
PKG2BC920CD62,CUST100094250,Home Security Add-on,Mobile+Streaming,8.1,2021-10-10,2022-06-13 08:08:37
PKG8CF5E01F69,CUST100081995,International Calling Pack,Mobile+Streaming,0.6,2025-07-02,2026-10-13 15:49:47
PKG996350E2F8,CUST100069303,Triple Play Bundle,Mobile+Streaming,19.7,2022-07-13,2023-08-13 09:13:45
PKG6D160A8284,CUST100009966,Device Protection Plan,Internet+Security,28.2,2019-12-06,2020-10-29 20:15:49
PKG5B36931147,CUST100064112,Mobile + Streaming,Mobile+Streaming,14.9,2023-02-21,2024-06-15 02:40:16
PKGDF0D09BBC6,CUST100073882,Triple Play Bundle,Mobile Only Add-on,7.0,2019-04-15,2021-02-21 16:44:02
PKGFE610A5286,CUST100003511,International Calling Pack,Mobile+TV+Internet,13.8,2024-07-09,2025-05-20 17:50:58
PKGC59200CE06,CUST100059129,Device Protection Plan,Mobile Only Add-on,26.0,2019-08-20,2020-10-12 09:39:12
PKGEB197AC397,CUST100058196,Triple Play Bundle,Mobile+Streaming,24.7,2021-09-27,2023-08-14 14:02:26
PKG318210CA9E,CUST100016130,Mobile + Streaming,Mobile Only Add-on,3.4,2024-02-18,2025-09-14 02:17:58
PKG9ECA41E6BC,CUST100093747,International Calling Pack,Mobile+Streaming,13.2,2020-10-22,2022-03-22 02:00:55
PKG8A80985982,CUST100061086,Device Protection Plan,Internet+Security,28.1,2024-01-21,2025-11-09 03:55:10
PKGD8B651C748,CUST100033148,Triple Play Bundle,Mobile+TV+Internet,18.6,2019-12-18,2021-02-01 22:51:03
PKG276FBDBA7E,CUST100012394,Triple Play Bundle,Internet+Security,1.8,2018-09-08,2020-06-05 20:04:42
PKG076F46231D,CUST100071319,Triple Play Bundle,Internet+Security,20.2,2025-01-07,2026-05-24 06:09:54
PKGA35C0477A0,CUST100080160,Home Security Add-on,Mobile Only Add-on,2.4,2019-11-28,2020-09-12 18:27:23
PKGAB8E0B941E,CUST100061056,Mobile + Streaming,Mobile+Streaming,1.8,2024-04-13,2025-01-16 16:24:36
PKGF2BDED1E3C,CUST100095474,Mobile + Streaming,Internet+Security,12.7,2023-05-06,2024-10-16 03:33:12
PKG51E10468A5,CUST100057469,International Calling Pack,Mobile+TV+Internet,20.1,2019-10-20,2020-07-26 09:39:32
PKG190D95ABEA,CUST100049954,Mobile + Streaming,Mobile+Streaming,12.5,2025-06-28,2027-02-15 18:31:30
PKGCEAD98B209,CUST100002913,Triple Play Bundle,Mobile+TV+Internet,17.6,2018-09-21,2020-03-21 19:46:52
PKG3E88CF29A2,CUST100064778,Device Protection Plan,Mobile Only Add-on,19.4,2018-09-16,2020-07-21 16:39:50
PKG9D57C1BFAE,CUST100074782,Mobile + Streaming,Internet+Security,18.2,2023-03-09,2023-12-14 10:13:31
PKG1978C0D047,CUST100059892,Device Protection Plan,Internet+Security,6.5,2022-11-07,2024-07-13 01:50:23
PKG22E9F0E215,CUST100056782,International Calling Pack,Mobile Only Add-on,16.1,2025-11-26,2027-02-03 20:46:40
PKGA38416052F,CUST100079624,Mobile + Streaming,Internet+Security,25.8,2021-07-22,2023-06-01 04:10:58
PKGE1A7EEE114,CUST100055407,Home Security Add-on,Mobile+Streaming,12.9,2022-04-09,2023-05-15 20:50:06
PKG04D65E5459,CUST100060464,Device Protection Plan,Mobile+Streaming,15.7,2021-12-18,2022-11-11 15:24:44
PKG60A1960CB8,CUST100090042,Triple Play Bundle,Internet+Security,18.9,2020-03-10,2022-02-23 12:23:06
PKG9A04BCFF0F,CUST100004787,Mobile + Streaming,Internet+Security,10.3,2019-02-25,2020-07-31 12:26:44
PKGCFF390BFD7,CUST100002215,International Calling Pack,Mobile Only Add-on,0.4,2020-03-14,2021-01-16 19:49:05
PKGC6A77A4E3A,CUST100006551,Device Protection Plan,Mobile+TV+Internet,27.5,2023-04-21,2024-10-24 09:22:20
PKGB5547D9E4D,CUST100045404,International Calling Pack,Mobile+Streaming,22.6,2023-08-24,2024-07-25 20:51:44
PKG9A9A65EE71,CUST100060428,Triple Play Bundle,Mobile+TV+Internet,17.7,2024-02-03,2025-08-03 07:28:46
PKGCC4D0CB8E1,CUST100038255,International Calling Pack,Mobile+Streaming,4.2,2019-05-19,2019-12-09 16:54:58
PKG99F50E5FF6,CUST100007673,Home Security Add-on,Mobile Only Add-on,11.3,2023-04-15,2024-12-01 11:32:50
PKGD16EF234F4,CUST100013738,Mobile + Streaming,Internet+Security,21.7,2024-02-08,2024-12-25 18:39:12
PKG72AAA4C6DD,CUST100000039,Mobile + Streaming,Internet+Security,22.4,2018-02-05,2019-06-29 23:01:53
PKG016E396FB9,CUST100014676,Home Security Add-on,Mobile Only Add-on,19.1,2023-07-05,2025-03-06 15:21:05
PKGBB8696279E,CUST100052194,Home Security Add-on,Mobile Only Add-on,22.6,2018-09-08,2020-07-02 23:59:41
PKG3788D2DB37,CUST100095698,Triple Play Bundle,Mobile+Streaming,7.0,2025-11-20,2027-02-18 03:03:45
PKG9DAC992642,CUST100088924,Mobile + Streaming,Mobile+Streaming,4.4,2025-04-25,2026-02-14 20:53:24
PKGAB54525E5D,CUST100015563,Triple Play Bundle,Mobile+TV+Internet,29.2,2022-12-21,2023-11-16 15:13:05
PKG3FC9B7DAB7,CUST100085424,Triple Play Bundle,Mobile+TV+Internet,17.4,2020-05-03,2021-04-18 06:13:18
PKG9E746C0548,CUST100008450,Mobile + Streaming,Mobile+Streaming,29.5,2020-08-07,2021-09-03 15:23:26
PKG7761E3D3B9,CUST100073325,International Calling Pack,Internet+Security,3.5,2023-01-04,2024-03-28 22:29:38
PKG58A96EED31,CUST100062887,Mobile + Streaming,Mobile Only Add-on,26.3,2019-01-02,2019-07-13 04:56:57
PKGC73C761B79,CUST100090987,Mobile + Streaming,Mobile+Streaming,9.9,2025-08-19,2026-05-26 03:19:56
PKG3B49FF4C74,CUST100096515,International Calling Pack,Internet+Security,9.4,2020-02-04,2021-09-25 11:12:15
PKG740A100916,CUST100084764,Device Protection Plan,Mobile+Streaming,2.4,2022-10-20,2024-06-07 16:28:04
PKG74631ADC54,CUST100032634,Triple Play Bundle,Mobile Only Add-on,3.5,2025-12-28,2027-05-27 04:53:10
PKGBA5ECAD45A,CUST100049178,Device Protection Plan,Mobile+Streaming,16.0,2018-04-12,2019-05-22 17:11:56
PKG2ED5A4019C,CUST100035517,Mobile + Streaming,Mobile+Streaming,27.5,2018-08-26,2019-08-05 02:16:56
PKGE6587A3B2C,CUST100076933,International Calling Pack,Mobile+Streaming,1.3,2022-02-11,2022-09-26 06:27:09
PKGC343ABDCB0,CUST100062032,Mobile + Streaming,Mobile+TV+Internet,7.6,2022-12-27,2023-09-08 03:48:56
PKG8C0CA31B9D,CUST100086671,International Calling Pack,Mobile Only Add-on,19.7,2025-01-21,2026-11-11 20:10:12
PKG8AD2640713,CUST100061890,International Calling Pack,Mobile+Streaming,17.6,2021-06-09,2022-04-24 18:36:49
PKG3EBE6F4694,CUST100079384,International Calling Pack,Internet+Security,11.3,2021-09-03,2023-06-29 12:39:53
PKGAC53717970,CUST100015470,International Calling Pack,Internet+Security,17.6,2019-04-01,2020-06-10 15:12:38
PKGF83BB48F42,CUST100055018,Triple Play Bundle,Mobile Only Add-on,11.2,2025-10-06,2027-06-14 05:42:20
PKGE292D4CFBA,CUST100074059,Mobile + Streaming,Mobile+TV+Internet,22.3,2022-10-10,2023-08-24 01:42:56
PKGEB45B749B6,CUST100097592,Mobile + Streaming,Mobile+Streaming,5.8,2024-05-24,2025-01-21 22:40:14
PKGB0F0A209A8,CUST100041714,Home Security Add-on,Mobile+TV+Internet,1.8,2023-04-07,2024-06-06 08:40:35
PKGF9DEC2D335,CUST100084903,Home Security Add-on,Mobile+TV+Internet,0.1,2022-03-15,2023-08-22 05:25:35
PKGDE01960A2A,CUST100051896,Mobile + Streaming,Mobile+TV+Internet,1.2,2018-01-31,2019-03-26 21:30:33
PKG719F3C7F11,CUST100009280,Triple Play Bundle,Mobile+TV+Internet,21.7,2020-01-06,2021-07-07 06:43:21
PKG83DCA16EAD,CUST100026174,Device Protection Plan,Mobile+TV+Internet,4.2,2021-10-16,2023-10-09 23:27:06
PKG404D4A2204,CUST100090313,Mobile + Streaming,Internet+Security,6.3,2018-09-20,2019-11-16 07:55:05
PKGD97B988525,CUST100055924,International Calling Pack,Internet+Security,18.4,2022-01-19,2023-10-01 21:25:52
PKG94FCC2865D,CUST100024415,Mobile + Streaming,Mobile+Streaming,6.7,2021-07-06,2023-03-05 03:00:12
PKGBC125DF217,CUST100036781,International Calling Pack,Mobile Only Add-on,28.5,2022-05-23,2024-03-28 06:49:15
PKG535D7F3AC2,CUST100052412,Triple Play Bundle,Mobile+TV+Internet,6.7,2022-01-05,2023-07-09 07:33:53
PKGCE64232ADC,CUST100090908,Device Protection Plan,Mobile+Streaming,1.2,2020-12-06,2022-05-31 18:48:51
PKGBF00724C06,CUST100044612,Device Protection Plan,Mobile Only Add-on,29.2,2025-10-25,2027-06-14 12:44:10
PKG0250891F3A,CUST100064680,Triple Play Bundle,Internet+Security,14.4,2025-12-12,2027-11-25 11:40:16
PKGE7B9CEB2C6,CUST100042081,Device Protection Plan,Internet+Security,24.9,2018-11-20,2019-12-07 00:14:43
PKGCD981019AB,CUST100023517,International Calling Pack,Mobile Only Add-on,19.2,2021-05-20,2022-01-19 16:44:25
PKG6204504893,CUST100044710,International Calling Pack,Mobile Only Add-on,27.6,2022-10-26,2024-10-11 21:37:47
PKG46598CAA00,CUST100049881,International Calling Pack,Internet+Security,16.7,2022-05-10,2023-08-20 05:27:35
PKG7051871876,CUST100055396,Device Protection Plan,Mobile Only Add-on,13.6,2019-05-16,2020-01-24 08:42:57
PKG94F5C35543,CUST100090208,Device Protection Plan,Internet+Security,20.9,2019-06-28,2021-02-19 19:49:30
PKG4312A11491,CUST100063482,International Calling Pack,Internet+Security,5.7,2021-11-09,2023-10-12 23:03:14
PKG893DF51670,CUST100066799,Triple Play Bundle,Internet+Security,5.5,2025-09-09,2026-12-30 20:51:17
PKGF0EEDA74AE,CUST100042883,Mobile + Streaming,Mobile+TV+Internet,29.0,2024-02-21,2025-02-20 15:23:46
PKGF52CFD53FC,CUST100092782,Triple Play Bundle,Internet+Security,21.1,2023-06-25,2024-06-19 16:13:58
PKG97AA389FC0,CUST100072010,Home Security Add-on,Mobile Only Add-on,2.2,2023-07-13,2024-12-29 08:03:32
PKGA9973B2BFB,CUST100057022,Mobile + Streaming,Mobile+Streaming,8.8,2024-03-13,2024-09-19 19:00:09
PKG83F4AEAB77,CUST100005400,Home Security Add-on,Mobile Only Add-on,24.5,2022-11-16,2023-08-12 17:28:42
PKG545F066EFB,CUST100000837,International Calling Pack,Mobile+TV+Internet,4.1,2019-04-18,2020-10-16 23:35:22
PKG71313C9CFF,CUST100040826,Home Security Add-on,Internet+Security,13.0,2024-09-23,2026-03-15 11:50:46
PKG285087DD39,CUST100067132,Mobile + Streaming,Mobile+Streaming,10.0,2019-03-11,2021-03-08 05:11:01
PKG35F4848D0F,CUST100073491,International Calling Pack,Mobile+TV+Internet,7.0,2022-11-28,2023-08-17 01:57:54
PKGA4BA967CC9,CUST100042446,Device Protection Plan,Mobile+TV+Internet,26.3,2023-06-30,2025-04-12 11:49:20
PKG930BAAB9A1,CUST100008318,Home Security Add-on,Mobile+Streaming,18.1,2019-07-09,2020-06-20 00:05:13
PKG7564D4C617,CUST100075529,Device Protection Plan,Mobile Only Add-on,1.7,2018-10-20,2020-09-10 22:49:55
PKG86B0A6B32B,CUST100095489,International Calling Pack,Mobile Only Add-on,28.3,2018-05-29,2020-03-07 14:04:00
PKG3DFBA1553D,CUST100065865,Triple Play Bundle,Mobile Only Add-on,18.8,2023-06-19,2024-05-27 03:45:00
PKG0E844CB54F,CUST100050885,International Calling Pack,Mobile+Streaming,22.5,2020-10-25,2022-03-20 02:24:11
PKG52CAF13914,CUST100020378,Triple Play Bundle,Mobile+Streaming,11.9,2018-01-19,2019-07-05 09:10:39
PKG78FE4AEDA8,CUST100005598,Device Protection Plan,Internet+Security,13.4,2019-05-23,2019-11-27 19:02:31
PKGD1BFBBC678,CUST100045605,Triple Play Bundle,Mobile+Streaming,25.0,2019-05-15,2020-12-28 23:01:31
PKGF7B9656BA0,CUST100086785,International Calling Pack,Mobile Only Add-on,18.6,2025-04-19,2027-01-08 21:55:06
PKG31082A67B9,CUST100039158,Triple Play Bundle,Internet+Security,1.1,2018-05-17,2019-10-05 04:25:27
PKGFEC864E1D8,CUST100026994,Mobile + Streaming,Mobile Only Add-on,3.2,2021-01-25,2022-11-19 02:05:39
PKG28E1856EB9,CUST100068639,Home Security Add-on,Mobile Only Add-on,29.8,2018-04-23,2020-04-20 10:47:27
PKGE5E592FDF9,CUST100012804,Mobile + Streaming,Mobile+Streaming,5.1,2021-02-18,2021-11-05 08:48:39
PKG34BB6D4A35,CUST100055044,Triple Play Bundle,Mobile Only Add-on,23.1,2019-04-13,2020-07-30 09:24:55
PKG06CA45D089,CUST100044273,Mobile + Streaming,Mobile+TV+Internet,11.9,2024-05-06,2026-01-26 03:02:35
PKG38FA304BB6,CUST100055855,Mobile + Streaming,Mobile+TV+Internet,6.9,2024-07-23,2025-08-18 00:33:04
PKG71C52E52D2,CUST100065523,Device Protection Plan,Internet+Security,24.6,2024-12-10,2026-11-01 03:12:08
PKGF812B36BDA,CUST100030167,Home Security Add-on,Mobile Only Add-on,15.6,2024-03-20,2025-05-18 05:09:37
PKGEADBF8384F,CUST100079899,Device Protection Plan,Internet+Security,0.4,2025-08-15,2027-06-01 19:47:00
PKGA39C2C5294,CUST100055766,Device Protection Plan,Mobile+Streaming,14.8,2019-07-26,2021-02-12 21:29:04
PKG9F41B9394B,CUST100052515,Home Security Add-on,Mobile+Streaming,18.0,2025-12-31,2027-01-16 04:10:04
PKG6A31AC6916,CUST100028932,Mobile + Streaming,Mobile Only Add-on,5.3,2022-09-19,2023-11-01 09:15:13
PKGF53F6BFE2C,CUST100073294,Mobile + Streaming,Mobile+TV+Internet,7.7,2022-01-17,2023-07-12 12:39:48
PKG8B7CB210C2,CUST100028596,Home Security Add-on,Internet+Security,22.7,2022-08-10,2023-06-10 23:43:06
PKG17D97AD160,CUST100001163,International Calling Pack,Mobile+TV+Internet,26.6,2020-05-19,2021-04-04 14:37:57
PKG712AB5259C,CUST100097612,International Calling Pack,Mobile+TV+Internet,24.6,2020-05-19,2022-03-24 23:11:29
PKG14E7B54E93,CUST100047081,Device Protection Plan,Mobile+TV+Internet,5.5,2023-01-26,2025-01-08 14:17:40
PKG956DE8FCEA,CUST100079559,Mobile + Streaming,Internet+Security,28.8,2025-04-23,2026-11-20 18:13:23
PKGBC8355F82F,CUST100088898,International Calling Pack,Mobile+TV+Internet,23.6,2021-09-01,2023-01-06 05:52:50
PKGB2CECB1204,CUST100008597,Device Protection Plan,Mobile+Streaming,20.0,2018-08-10,2019-11-08 04:32:31
PKGF7F6D035C4,CUST100030675,Home Security Add-on,Mobile+TV+Internet,22.7,2023-08-25,2025-03-16 22:28:17
PKG439BEC4093,CUST100045598,Device Protection Plan,Internet+Security,26.6,2019-02-02,2020-04-04 04:59:08
PKG05D9ED8FC1,CUST100098619,Home Security Add-on,Mobile+Streaming,4.7,2023-05-30,2024-12-21 04:17:32
PKG49EC705F03,CUST100062076,International Calling Pack,Internet+Security,24.9,2020-07-11,2021-04-16 13:57:41
PKGAC62DA5862,CUST100024282,Device Protection Plan,Mobile+Streaming,11.6,2023-08-06,2025-06-24 05:48:15
PKG46E1663D06,CUST100005608,Device Protection Plan,Mobile+Streaming,5.1,2025-08-25,2026-09-07 10:47:40
PKG700F1F7627,CUST100046516,Mobile + Streaming,Mobile Only Add-on,10.2,2018-09-05,2019-10-20 22:52:08
PKG0AE7D66FCD,CUST100030448,Device Protection Plan,Internet+Security,13.2,2020-11-28,2021-11-07 16:10:21
PKGF05917BEF5,CUST100051523,Mobile + Streaming,Mobile+TV+Internet,15.4,2022-09-05,2023-04-04 01:13:26
PKGB614B2BB6D,CUST100054222,International Calling Pack,Mobile Only Add-on,16.2,2020-03-31,2021-03-16 22:45:23
PKG170B53ECCC,CUST100005305,Triple Play Bundle,Mobile Only Add-on,19.3,2021-11-29,2022-12-30 22:43:06
PKGF7B9F3FEDE,CUST100081226,Device Protection Plan,Mobile+TV+Internet,21.2,2023-02-24,2025-01-07 00:21:04
PKG8818D188D5,CUST100090056,Device Protection Plan,Mobile+Streaming,29.0,2020-12-10,2022-11-23 14:05:04
PKGDFE1554D53,CUST100006515,Triple Play Bundle,Mobile Only Add-on,7.7,2024-11-28,2026-10-12 17:58:53
PKG4E6AA83D9A,CUST100027203,Home Security Add-on,Mobile+TV+Internet,6.0,2019-04-04,2020-08-17 04:23:59
PKGD22491D89C,CUST100092779,Home Security Add-on,Internet+Security,5.1,2022-06-17,2024-02-18 23:18:52
PKG6E32EA702C,CUST100014274,Triple Play Bundle,Mobile+TV+Internet,1.3,2019-05-02,2020-04-30 05:53:41
PKGFAC883A2E7,CUST100058152,Device Protection Plan,Mobile Only Add-on,14.4,2018-12-03,2020-01-29 10:27:14
PKG92FC41AEE1,CUST100080681,International Calling Pack,Mobile Only Add-on,16.9,2021-10-03,2022-08-06 23:51:01
PKG4D407F32F8,CUST100048786,Triple Play Bundle,Mobile Only Add-on,2.7,2023-10-02,2025-08-30 19:58:13
PKG96514AF5E3,CUST100022024,International Calling Pack,Internet+Security,13.6,2020-07-10,2022-02-03 03:34:53
PKG12F55633CF,CUST100013772,Mobile + Streaming,Mobile Only Add-on,27.3,2018-07-09,2019-12-02 20:31:25
PKG983CCFC40B,CUST100093947,International Calling Pack,Mobile+Streaming,8.7,2023-04-04,2024-05-02 23:33:01
PKG4B7BDF6AE4,CUST100044578,International Calling Pack,Mobile+TV+Internet,0.0,2025-01-06,2026-05-05 18:46:53
PKG65EB2248AE,CUST100060118,International Calling Pack,Mobile+TV+Internet,24.4,2019-10-23,2021-01-06 07:20:55
PKG63CA51E3BA,CUST100028504,International Calling Pack,Mobile+Streaming,6.0,2021-06-03,2022-09-19 10:22:20
PKG853209A758,CUST100094166,Mobile + Streaming,Mobile+Streaming,22.6,2022-09-16,2024-05-14 12:45:23
PKG114CEF50EA,CUST100083626,Device Protection Plan,Internet+Security,9.1,2023-10-26,2024-06-12 15:19:26
PKG972109B305,CUST100003013,Triple Play Bundle,Internet+Security,8.3,2023-03-17,2024-01-15 01:48:53
PKG864C467F66,CUST100028555,Device Protection Plan,Mobile+Streaming,8.8,2021-04-12,2022-09-05 03:06:30
PKG46C20A426F,CUST100025336,Triple Play Bundle,Mobile+Streaming,19.1,2022-02-10,2023-05-31 11:41:46
PKGD81D5D73C4,CUST100008173,Home Security Add-on,Mobile Only Add-on,11.6,2019-10-31,2020-06-06 15:51:51
PKG7ADA229011,CUST100012173,Mobile + Streaming,Internet+Security,17.8,2020-04-10,2021-05-07 14:07:39
PKGA79A651C4C,CUST100055309,International Calling Pack,Mobile+TV+Internet,28.4,2024-01-26,2024-10-06 20:28:14
PKG874EA5C754,CUST100086200,Device Protection Plan,Internet+Security,19.2,2023-04-06,2023-12-04 14:39:19
PKGE3FCEBD0C6,CUST100037324,Device Protection Plan,Internet+Security,11.3,2018-01-09,2019-12-11 21:21:27
PKGDBCCC3DF7D,CUST100031820,Home Security Add-on,Mobile+TV+Internet,23.3,2024-08-22,2026-02-27 03:18:02
PKG62F208592B,CUST100076805,Mobile + Streaming,Internet+Security,19.0,2024-09-18,2026-03-03 02:36:05
PKG07DCEAB4F0,CUST100046909,Mobile + Streaming,Mobile+TV+Internet,14.5,2023-11-20,2025-11-12 05:48:26
PKG1A13D30622,CUST100031617,Mobile + Streaming,Mobile+TV+Internet,3.1,2023-12-24,2025-10-19 03:53:17
PKG8D1AA0B75F,CUST100064483,Device Protection Plan,Mobile Only Add-on,6.8,2019-10-29,2021-10-09 09:45:41
PKG6815A6E59B,CUST100028040,Mobile + Streaming,Internet+Security,17.3,2024-06-30,2025-10-03 16:40:57
PKGDC0EF162C1,CUST100024568,Triple Play Bundle,Internet+Security,8.4,2020-04-14,2021-09-29 01:38:18
PKG5C519E883E,CUST100085818,International Calling Pack,Mobile Only Add-on,10.5,2018-03-06,2018-11-22 08:03:58
PKG885C59E2C1,CUST100030198,International Calling Pack,Internet+Security,14.5,2025-02-20,2025-09-29 20:54:35
PKGC631233342,CUST100029274,Triple Play Bundle,Mobile+TV+Internet,12.9,2021-04-04,2022-07-31 09:22:25
PKGF4EFFAE9ED,CUST100000960,Home Security Add-on,Mobile+Streaming,23.5,2019-06-10,2020-12-20 18:58:39
PKGFB72856620,CUST100054695,Home Security Add-on,Mobile+TV+Internet,6.6,2023-05-04,2025-04-21 18:18:52
PKG4DDC49F465,CUST100030833,Mobile + Streaming,Internet+Security,1.2,2018-08-15,2019-03-16 21:55:12
PKGC9C5FC6517,CUST100063840,Device Protection Plan,Mobile Only Add-on,29.6,2019-07-09,2020-12-15 00:37:20
PKG79AD66B543,CUST100084155,International Calling Pack,Mobile+Streaming,15.1,2018-02-07,2019-07-19 04:03:46
PKG2DDEC7FB4E,CUST100032744,Device Protection Plan,Mobile+Streaming,22.0,2018-12-15,2020-06-16 13:00:33
PKG870B9A78E3,CUST100029881,Home Security Add-on,Mobile+TV+Internet,17.4,2022-06-14,2023-05-03 08:51:26
PKG90B219D536,CUST100029557,Mobile + Streaming,Mobile Only Add-on,26.1,2020-07-01,2021-05-07 11:35:09
PKG9E6D9E5164,CUST100077173,Triple Play Bundle,Mobile+TV+Internet,28.5,2025-04-03,2026-10-17 05:49:03
PKG96B4B566E3,CUST100063625,Home Security Add-on,Mobile Only Add-on,18.8,2020-07-28,2022-02-11 06:36:02
PKG4207CC93BF,CUST100005083,Triple Play Bundle,Mobile+Streaming,8.8,2020-04-25,2022-01-20 12:26:31
PKGEB5889DEB5,CUST100067438,International Calling Pack,Mobile Only Add-on,0.5,2019-09-18,2020-09-25 19:46:23
PKG2802E86CA6,CUST100065043,Triple Play Bundle,Mobile+TV+Internet,5.1,2019-12-18,2021-03-20 18:53:47
PKG90444EEE52,CUST100075157,International Calling Pack,Mobile+Streaming,0.2,2020-12-04,2021-07-24 20:12:04
PKG9571372D15,CUST100052708,Triple Play Bundle,Mobile+TV+Internet,19.6,2020-10-31,2021-12-28 22:13:41
PKG58C747DC20,CUST100037780,Triple Play Bundle,Mobile+TV+Internet,17.2,2023-04-27,2024-05-02 06:58:00
PKGE3E7E27930,CUST100075006,Device Protection Plan,Internet+Security,19.9,2019-06-27,2021-02-24 04:18:01
PKG7C8C440741,CUST100023261,Mobile + Streaming,Mobile+Streaming,1.3,2020-08-19,2022-07-09 00:49:18
PKG4E8049D915,CUST100006624,Triple Play Bundle,Mobile Only Add-on,26.7,2018-12-05,2019-10-17 07:04:46
PKG545D2BEFC2,CUST100089069,International Calling Pack,Internet+Security,18.8,2021-03-09,2022-10-04 13:57:52
PKGF000DAA316,CUST100022279,International Calling Pack,Mobile+Streaming,17.3,2020-01-08,2021-02-07 11:03:43
PKG957956D1A0,CUST100021478,Triple Play Bundle,Internet+Security,3.9,2018-05-14,2019-10-04 10:07:45
PKGB84463A67F,CUST100042539,Home Security Add-on,Mobile Only Add-on,4.5,2023-08-19,2024-05-21 03:10:10
PKG3B6FF858F6,CUST100016627,Home Security Add-on,Mobile+Streaming,8.0,2018-03-13,2019-08-14 22:21:45
PKG298B775CAB,CUST100063256,Device Protection Plan,Mobile Only Add-on,0.1,2019-01-07,2019-07-23 12:36:59
PKG4C574145CA,CUST100055677,Device Protection Plan,Internet+Security,7.5,2025-09-06,2027-01-02 17:07:15
PKG0B0AEBD48F,CUST100045706,International Calling Pack,Internet+Security,20.1,2023-08-14,2025-01-31 12:04:56
PKGE202CB26DB,CUST100029454,International Calling Pack,Internet+Security,2.0,2025-05-04,2026-12-06 22:23:29
PKG5680299FD2,CUST100072104,Mobile + Streaming,Mobile+Streaming,26.5,2025-03-02,2026-03-07 02:11:23
PKG479B75B499,CUST100023945,Home Security Add-on,Mobile+TV+Internet,18.2,2023-11-21,2025-08-14 11:03:52
PKGCE086DB20E,CUST100087819,Mobile + Streaming,Mobile+Streaming,0.3,2024-07-25,2025-12-02 15:45:16
PKG94ABBC423A,CUST100022283,International Calling Pack,Internet+Security,20.9,2022-01-31,2023-11-12 11:27:01
PKG08B8937633,CUST100055843,Device Protection Plan,Mobile+Streaming,9.0,2022-07-19,2024-07-13 05:02:45
PKGD9BC7B33DD,CUST100080122,Mobile + Streaming,Mobile Only Add-on,10.3,2018-06-23,2020-01-21 14:32:31
PKG6C81268697,CUST100077719,Home Security Add-on,Internet+Security,23.9,2024-08-26,2025-08-30 20:47:41
PKG2880BEBA88,CUST100087234,Triple Play Bundle,Internet+Security,12.6,2021-10-07,2022-05-26 06:57:49
PKG2EE8845F35,CUST100033576,International Calling Pack,Internet+Security,29.3,2019-01-04,2020-03-29 06:38:39
PKG8702AC4D05,CUST100050926,Home Security Add-on,Mobile+TV+Internet,18.5,2021-10-14,2022-10-30 14:05:04
PKG40E888C747,CUST100009866,Mobile + Streaming,Mobile+Streaming,24.7,2019-06-05,2019-12-22 14:34:40
PKG0406552C3A,CUST100031535,Home Security Add-on,Internet+Security,20.6,2024-05-19,2025-03-29 01:28:09
PKG53E2642399,CUST100014012,Home Security Add-on,Internet+Security,11.3,2019-07-21,2021-03-05 02:43:36
