customer_id,clv_estimate_usd,clv_segment,calculation_date
CUST100091522,909.85,Silver,2026-07-19
CUST100066490,1015.02,Silver,2026-07-15
CUST100087885,483.68,Bronze,2026-07-12
CUST100071048,671.18,Silver,2026-07-01
CUST100077272,1467.25,Silver,2026-07-14
CUST100028418,1391.58,Silver,2026-07-03
CUST100012969,555.52,Silver,2026-07-19
CUST100041215,1776.93,Gold,2026-07-15
CUST100012600,580.79,Silver,2026-07-20
CUST100039493,2273.34,Gold,2026-07-02
CUST100021032,792.61,Silver,2026-07-21
CUST100029931,446.21,Bronze,2026-07-16
CUST100072247,1032.27,Silver,2026-07-14
CUST100091836,1402.83,Silver,2026-07-01
CUST100068606,1464.91,Silver,2026-07-15
CUST100037656,720.55,Silver,2026-07-09
CUST100023956,1238.07,Silver,2026-07-08
CUST100083612,1008.06,Silver,2026-07-17
CUST100011024,2253.35,Gold,2026-07-04
CUST100039090,519.15,Silver,2026-07-07
CUST100004055,1125.86,Silver,2026-07-09
CUST100010799,887.0,Silver,2026-07-07
CUST100001729,3771.14,Platinum,2026-07-23
CUST100013362,1595.2,Gold,2026-07-14
CUST100065232,601.56,Silver,2026-07-10
CUST100065656,267.74,Bronze,2026-07-17
CUST100007379,1739.88,Gold,2026-07-10
CUST100052954,674.34,Silver,2026-07-19
CUST100028739,2027.91,Gold,2026-07-04
CUST100083350,736.63,Silver,2026-07-18
CUST100040639,1421.11,Silver,2026-07-14
CUST100004613,1040.92,Silver,2026-07-15
CUST100036787,525.46,Silver,2026-07-14
CUST100028866,1057.38,Silver,2026-07-01
CUST100008473,691.56,Silver,2026-07-15
CUST100031803,1389.54,Silver,2026-07-18
CUST100018830,2396.75,Gold,2026-07-05
CUST100090247,1654.73,Gold,2026-07-10
CUST100003387,1255.52,Silver,2026-07-09
CUST100030936,2481.84,Gold,2026-07-05
CUST100011665,1186.0,Silver,2026-07-09
CUST100091563,1606.32,Gold,2026-07-18
CUST100018902,2375.98,Gold,2026-07-22
CUST100081329,664.11,Silver,2026-07-11
CUST100076554,1061.23,Silver,2026-07-09
CUST100029638,2023.6,Gold,2026-07-23
CUST100077779,2114.89,Gold,2026-07-08
CUST100058034,764.65,Silver,2026-07-05
CUST100094873,566.81,Silver,2026-07-09
CUST100073120,548.1,Silver,2026-07-04
CUST100061271,343.41,Bronze,2026-07-12
CUST100028938,1182.52,Silver,2026-07-07
CUST100011615,736.73,Silver,2026-07-22
CUST100036272,694.64,Silver,2026-07-09
CUST100083541,1599.68,Gold,2026-07-15
CUST100095453,1678.83,Gold,2026-07-02
CUST100002601,906.88,Silver,2026-07-16
CUST100091942,1690.23,Gold,2026-07-18
CUST100031238,1257.12,Silver,2026-07-19
CUST100075776,1599.19,Gold,2026-07-23
CUST100033794,727.81,Silver,2026-07-08
CUST100003108,1704.97,Gold,2026-07-19
CUST100033345,1122.08,Silver,2026-07-04
CUST100061379,945.99,Silver,2026-07-02
CUST100003312,1844.36,Gold,2026-07-02
CUST100035932,178.66,Bronze,2026-07-23
CUST100036157,985.53,Silver,2026-07-14
CUST100063855,1806.86,Gold,2026-07-08
CUST100005477,1798.78,Gold,2026-07-06
CUST100047125,828.31,Silver,2026-07-18
CUST100069481,2183.65,Gold,2026-07-06
CUST100020255,2036.02,Gold,2026-07-16
CUST100087690,1284.48,Silver,2026-07-09
CUST100073561,862.51,Silver,2026-07-22
CUST100029338,784.24,Silver,2026-07-14
CUST100067031,1340.95,Silver,2026-07-23
CUST100028792,190.84,Bronze,2026-07-12
CUST100014238,431.01,Bronze,2026-07-11
CUST100002275,949.32,Silver,2026-07-01
CUST100081202,554.49,Silver,2026-07-01
CUST100086416,292.07,Bronze,2026-07-07
CUST100055675,760.77,Silver,2026-07-01
CUST100024983,1025.14,Silver,2026-07-18
CUST100038810,1039.18,Silver,2026-07-23
CUST100019981,4386.55,Platinum,2026-07-06
CUST100017122,1110.33,Silver,2026-07-13
CUST100024854,599.75,Silver,2026-07-18
CUST100033140,4415.29,Platinum,2026-07-07
CUST100075320,481.11,Bronze,2026-07-20
CUST100066753,675.24,Silver,2026-07-18
CUST100067218,2010.51,Gold,2026-07-08
CUST100081391,1955.68,Gold,2026-07-21
CUST100081029,2600.2,Gold,2026-07-23
CUST100006597,1162.34,Silver,2026-07-19
CUST100010696,1473.02,Silver,2026-07-09
CUST100063418,404.52,Bronze,2026-07-21
CUST100016654,1659.27,Gold,2026-07-19
CUST100000534,3128.02,Platinum,2026-07-04
CUST100016902,1236.93,Silver,2026-07-21
CUST100061502,1519.1,Gold,2026-07-21
CUST100080669,889.09,Silver,2026-07-03
CUST100006306,666.43,Silver,2026-07-15
CUST100071806,464.98,Bronze,2026-07-22
CUST100098782,893.2,Silver,2026-07-15
CUST100004695,681.11,Silver,2026-07-03
CUST100075482,861.8,Silver,2026-07-15
CUST100038900,906.4,Silver,2026-07-13
CUST100021241,281.14,Bronze,2026-07-17
CUST100099831,592.56,Silver,2026-07-01
CUST100058467,740.84,Silver,2026-07-04
CUST100021402,2893.34,Gold,2026-07-04
CUST100017186,1395.81,Silver,2026-07-12
CUST100092588,294.67,Bronze,2026-07-23
CUST100039848,2240.54,Gold,2026-07-20
CUST100044326,2174.88,Gold,2026-07-10
CUST100023059,855.34,Silver,2026-07-11
CUST100078225,1485.39,Silver,2026-07-18
CUST100097221,2942.68,Gold,2026-07-14
CUST100013804,684.67,Silver,2026-07-06
CUST100034247,876.34,Silver,2026-07-08
CUST100031132,945.42,Silver,2026-07-02
CUST100093958,313.81,Bronze,2026-07-14
CUST100039721,2664.97,Gold,2026-07-20
CUST100083025,976.02,Silver,2026-07-05
CUST100029726,1571.48,Gold,2026-07-01
CUST100039995,720.96,Silver,2026-07-01
CUST100048765,2556.33,Gold,2026-07-11
CUST100003990,2341.48,Gold,2026-07-04
CUST100070638,1515.1,Gold,2026-07-09
CUST100075059,1741.89,Gold,2026-07-12
CUST100031723,240.25,Bronze,2026-07-06
CUST100078168,1123.72,Silver,2026-07-17
CUST100079332,189.34,Bronze,2026-07-10
CUST100028016,853.45,Silver,2026-07-07
CUST100015762,2298.8,Gold,2026-07-10
CUST100087505,835.86,Silver,2026-07-16
CUST100048564,197.41,Bronze,2026-07-04
CUST100099641,2307.85,Gold,2026-07-03
CUST100095569,1847.27,Gold,2026-07-18
CUST100024221,239.65,Bronze,2026-07-21
CUST100042903,2152.22,Gold,2026-07-20
CUST100039595,485.34,Bronze,2026-07-17
CUST100085974,864.23,Silver,2026-07-18
CUST100054715,145.27,Bronze,2026-07-02
CUST100044293,1331.21,Silver,2026-07-16
CUST100007375,1100.01,Silver,2026-07-10
CUST100025118,1535.38,Gold,2026-07-22
CUST100042344,604.93,Silver,2026-07-18
CUST100077025,731.83,Silver,2026-07-04
CUST100025043,1361.72,Silver,2026-07-21
CUST100051516,923.08,Silver,2026-07-08
CUST100009452,760.52,Silver,2026-07-09
CUST100011284,1673.19,Gold,2026-07-08
CUST100069473,3057.31,Platinum,2026-07-18
CUST100020870,513.37,Silver,2026-07-07
CUST100091489,1668.3,Gold,2026-07-04
CUST100030352,928.01,Silver,2026-07-14
CUST100079753,4602.13,Platinum,2026-07-12
CUST100073423,1474.38,Silver,2026-07-02
CUST100064960,488.37,Bronze,2026-07-17
CUST100020024,1758.96,Gold,2026-07-18
CUST100057014,2359.58,Gold,2026-07-14
CUST100017501,830.89,Silver,2026-07-07
CUST100002140,2395.91,Gold,2026-07-22
CUST100038563,1073.35,Silver,2026-07-10
CUST100077851,1992.66,Gold,2026-07-08
CUST100046861,748.27,Silver,2026-07-19
CUST100088039,664.23,Silver,2026-07-12
CUST100015413,743.81,Silver,2026-07-12
CUST100062881,1097.95,Silver,2026-07-09
CUST100047084,756.53,Silver,2026-07-06
CUST100008544,933.18,Silver,2026-07-16
CUST100079456,884.07,Silver,2026-07-15
CUST100034555,683.22,Silver,2026-07-15
CUST100001238,630.39,Silver,2026-07-23
CUST100005094,697.37,Silver,2026-07-06
CUST100060560,1085.1,Silver,2026-07-17
CUST100010642,2033.52,Gold,2026-07-14
CUST100082716,916.03,Silver,2026-07-14
CUST100039043,2396.45,Gold,2026-07-06
CUST100095663,750.44,Silver,2026-07-07
CUST100057616,2552.49,Gold,2026-07-22
CUST100087033,462.1,Bronze,2026-07-05
CUST100086886,1098.91,Silver,2026-07-17
CUST100073838,2094.3,Gold,2026-07-15
CUST100041261,3511.17,Platinum,2026-07-15
CUST100095438,2040.24,Gold,2026-07-16
CUST100046302,1369.14,Silver,2026-07-07
CUST100023215,1309.55,Silver,2026-07-17
CUST100061293,1431.44,Silver,2026-07-06
CUST100035762,1355.72,Silver,2026-07-02
CUST100060103,584.14,Silver,2026-07-17
CUST100017712,1353.99,Silver,2026-07-04
CUST100029953,245.74,Bronze,2026-07-15
CUST100077426,378.22,Bronze,2026-07-16
CUST100029837,1980.36,Gold,2026-07-11
CUST100056379,965.74,Silver,2026-07-21
CUST100002308,1211.13,Silver,2026-07-19
CUST100073855,573.42,Silver,2026-07-02
CUST100076959,892.19,Silver,2026-07-21
CUST100097237,1785.67,Gold,2026-07-19
CUST100049613,1201.77,Silver,2026-07-07
CUST100091853,4494.86,Platinum,2026-07-23
CUST100035058,674.42,Silver,2026-07-08
CUST100022467,418.2,Bronze,2026-07-19
CUST100091816,1105.83,Silver,2026-07-13
CUST100004474,2704.57,Gold,2026-07-23
CUST100013686,715.88,Silver,2026-07-10
CUST100051514,1757.74,Gold,2026-07-16
CUST100007795,959.51,Silver,2026-07-10
CUST100092030,727.6,Silver,2026-07-01
CUST100007946,557.15,Silver,2026-07-02
CUST100095588,1094.4,Silver,2026-07-14
CUST100093229,950.21,Silver,2026-07-19
CUST100014291,1440.66,Silver,2026-07-14
CUST100001359,1631.92,Gold,2026-07-20
CUST100014183,1829.31,Gold,2026-07-20
CUST100062746,1687.24,Gold,2026-07-03
CUST100000493,835.82,Silver,2026-07-13
CUST100057456,1494.1,Silver,2026-07-22
CUST100004370,722.8,Silver,2026-07-14
CUST100092282,46.67,Bronze,2026-07-08
CUST100036525,706.25,Silver,2026-07-02
CUST100014517,335.92,Bronze,2026-07-14
CUST100010845,239.26,Bronze,2026-07-12
CUST100001954,1699.57,Gold,2026-07-21
CUST100094226,728.13,Silver,2026-07-19
CUST100082846,2798.61,Gold,2026-07-20
CUST100067693,827.7,Silver,2026-07-22
CUST100072752,1767.79,Gold,2026-07-01
CUST100095143,457.84,Bronze,2026-07-12
CUST100022478,1819.75,Gold,2026-07-20
CUST100050352,586.17,Silver,2026-07-21
CUST100015489,960.29,Silver,2026-07-18
CUST100088717,1065.33,Silver,2026-07-06
CUST100058615,2501.69,Gold,2026-07-13
CUST100092383,723.88,Silver,2026-07-18
CUST100025456,1564.08,Gold,2026-07-06
CUST100013128,938.88,Silver,2026-07-16
CUST100042074,461.61,Bronze,2026-07-15
CUST100091343,1677.91,Gold,2026-07-05
CUST100015499,1623.03,Gold,2026-07-16
CUST100052253,951.95,Silver,2026-07-15
CUST100081201,185.57,Bronze,2026-07-06
CUST100020227,1077.35,Silver,2026-07-05
CUST100027315,611.17,Silver,2026-07-10
CUST100023365,1033.5,Silver,2026-07-03
CUST100022480,464.62,Bronze,2026-07-03
CUST100097928,2401.45,Gold,2026-07-07
CUST100084388,1033.51,Silver,2026-07-05
CUST100013376,2142.03,Gold,2026-07-10
CUST100085500,471.01,Bronze,2026-07-04
CUST100069024,1154.55,Silver,2026-07-23
CUST100056212,306.3,Bronze,2026-07-02
CUST100019705,816.68,Silver,2026-07-02
CUST100023814,2557.39,Gold,2026-07-09
CUST100062523,2486.45,Gold,2026-07-08
CUST100015370,635.46,Silver,2026-07-08
CUST100032323,627.06,Silver,2026-07-22
CUST100045359,2346.81,Gold,2026-07-22
CUST100010537,375.55,Bronze,2026-07-20
CUST100070401,809.03,Silver,2026-07-19
CUST100067788,862.16,Silver,2026-07-13
CUST100029206,262.92,Bronze,2026-07-03
CUST100098586,1217.49,Silver,2026-07-10
CUST100029094,699.74,Silver,2026-07-05
CUST100006448,1735.39,Gold,2026-07-08
CUST100064302,1493.61,Silver,2026-07-06
CUST100045273,926.16,Silver,2026-07-13
CUST100025864,330.82,Bronze,2026-07-16
CUST100088779,1149.01,Silver,2026-07-10
CUST100081292,882.23,Silver,2026-07-17
CUST100013056,2607.32,Gold,2026-07-23
CUST100075236,1124.57,Silver,2026-07-09
CUST100067670,1042.11,Silver,2026-07-21
CUST100010261,1385.7,Silver,2026-07-05
CUST100028136,745.08,Silver,2026-07-01
CUST100004699,616.27,Silver,2026-07-15
CUST100065501,1094.36,Silver,2026-07-23
CUST100057591,211.41,Bronze,2026-07-04
CUST100015537,692.81,Silver,2026-07-05
CUST100088496,1530.23,Gold,2026-07-21
CUST100029046,1362.44,Silver,2026-07-18
CUST100010513,2178.96,Gold,2026-07-11
CUST100006487,824.49,Silver,2026-07-02
CUST100084302,810.98,Silver,2026-07-12
CUST100065471,173.08,Bronze,2026-07-05
CUST100090506,499.19,Bronze,2026-07-04
CUST100088795,1418.07,Silver,2026-07-07
CUST100043019,1719.98,Gold,2026-07-22
CUST100018894,494.84,Bronze,2026-07-01
CUST100007170,740.39,Silver,2026-07-01
CUST100009325,3263.46,Platinum,2026-07-17
CUST100064685,687.98,Silver,2026-07-15
CUST100092160,1098.07,Silver,2026-07-23
CUST100045890,501.04,Silver,2026-07-19
CUST100089357,1266.73,Silver,2026-07-09
CUST100028649,1395.75,Silver,2026-07-09
CUST100014503,1405.73,Silver,2026-07-13
CUST100017545,1131.93,Silver,2026-07-05
CUST100073978,478.03,Bronze,2026-07-21
CUST100085301,252.77,Bronze,2026-07-11
CUST100064525,1289.53,Silver,2026-07-23
CUST100004471,382.24,Bronze,2026-07-16
CUST100089824,1306.06,Silver,2026-07-10
CUST100032970,1408.81,Silver,2026-07-14
CUST100093765,1010.96,Silver,2026-07-19
CUST100088285,563.51,Silver,2026-07-05
CUST100040776,940.35,Silver,2026-07-02
CUST100060284,2154.55,Gold,2026-07-03
CUST100066242,296.36,Bronze,2026-07-08
CUST100097804,2310.7,Gold,2026-07-03
CUST100058701,450.07,Bronze,2026-07-05
CUST100056754,1820.85,Gold,2026-07-23
CUST100043159,212.05,Bronze,2026-07-08
CUST100038840,606.82,Silver,2026-07-19
CUST100050097,466.05,Bronze,2026-07-22
CUST100010566,1153.94,Silver,2026-07-15
CUST100002862,1004.76,Silver,2026-07-19
CUST100037899,273.88,Bronze,2026-07-12
CUST100017592,906.36,Silver,2026-07-07
CUST100006753,391.15,Bronze,2026-07-07
CUST100072716,2446.03,Gold,2026-07-19
CUST100025856,1355.27,Silver,2026-07-22
CUST100018308,1174.45,Silver,2026-07-06
CUST100084762,885.0,Silver,2026-07-20
CUST100021877,1289.63,Silver,2026-07-09
CUST100056089,912.95,Silver,2026-07-07
CUST100064856,1517.04,Gold,2026-07-11
CUST100070230,1076.22,Silver,2026-07-15
CUST100061950,511.66,Silver,2026-07-14
CUST100018889,302.25,Bronze,2026-07-18
CUST100046038,1336.86,Silver,2026-07-05
CUST100065521,612.9,Silver,2026-07-16
CUST100025512,906.21,Silver,2026-07-14
CUST100056511,1182.11,Silver,2026-07-19
CUST100088257,431.6,Bronze,2026-07-11
CUST100098179,2036.78,Gold,2026-07-01
CUST100047871,811.08,Silver,2026-07-13
CUST100061259,1377.48,Silver,2026-07-02
CUST100037974,489.66,Bronze,2026-07-01
CUST100034378,1327.49,Silver,2026-07-12
CUST100074550,1015.78,Silver,2026-07-17
CUST100025690,1959.63,Gold,2026-07-19
CUST100095696,1519.53,Gold,2026-07-14
CUST100030820,55.1,Bronze,2026-07-07
CUST100046775,697.78,Silver,2026-07-17
CUST100057080,103.43,Bronze,2026-07-02
CUST100048521,1669.39,Gold,2026-07-13
CUST100002641,3658.55,Platinum,2026-07-02
CUST100076930,1091.3,Silver,2026-07-01
CUST100050245,959.04,Silver,2026-07-17
CUST100038583,1119.41,Silver,2026-07-01
CUST100071567,783.33,Silver,2026-07-13
CUST100009304,1650.45,Gold,2026-07-09
CUST100026638,390.74,Bronze,2026-07-10
CUST100007597,884.03,Silver,2026-07-03
CUST100031593,1389.36,Silver,2026-07-02
CUST100038291,1265.29,Silver,2026-07-17
CUST100072924,1370.59,Silver,2026-07-13
CUST100002456,752.68,Silver,2026-07-11
CUST100033251,1473.91,Silver,2026-07-03
CUST100043462,156.83,Bronze,2026-07-18
CUST100038756,777.71,Silver,2026-07-02
CUST100062642,983.56,Silver,2026-07-17
CUST100092917,1755.48,Gold,2026-07-13
CUST100072833,688.01,Silver,2026-07-14
CUST100062247,1091.48,Silver,2026-07-16
CUST100023778,589.07,Silver,2026-07-06
CUST100002981,772.44,Silver,2026-07-01
CUST100089785,1410.61,Silver,2026-07-21
CUST100060118,599.64,Silver,2026-07-13
CUST100041411,1038.02,Silver,2026-07-11
CUST100059789,393.09,Bronze,2026-07-01
CUST100073863,1300.63,Silver,2026-07-22
CUST100073162,1023.72,Silver,2026-07-13
CUST100059703,1151.34,Silver,2026-07-04
CUST100072015,745.92,Silver,2026-07-06
CUST100003356,357.69,Bronze,2026-07-23
CUST100061048,419.92,Bronze,2026-07-21
CUST100000215,1122.19,Silver,2026-07-05
CUST100045109,642.25,Silver,2026-07-02
CUST100021641,1473.23,Silver,2026-07-01
CUST100026373,661.8,Silver,2026-07-03
CUST100022367,873.46,Silver,2026-07-14
CUST100074006,1889.38,Gold,2026-07-03
CUST100003190,909.73,Silver,2026-07-17
CUST100023461,1086.16,Silver,2026-07-19
CUST100040733,1592.14,Gold,2026-07-05
CUST100078581,1057.36,Silver,2026-07-14
CUST100059414,1005.31,Silver,2026-07-23
CUST100035020,755.31,Silver,2026-07-22
CUST100052228,1891.47,Gold,2026-07-12
CUST100090334,2089.36,Gold,2026-07-16
CUST100071016,939.15,Silver,2026-07-19
CUST100026004,1796.69,Gold,2026-07-23
CUST100033824,1733.06,Gold,2026-07-08
CUST100083421,1422.12,Silver,2026-07-09
CUST100055573,1053.39,Silver,2026-07-20
CUST100088870,1133.83,Silver,2026-07-03
CUST100071799,1946.14,Gold,2026-07-19
CUST100007954,3260.39,Platinum,2026-07-12
CUST100071727,1264.53,Silver,2026-07-10
CUST100039761,822.34,Silver,2026-07-04
CUST100052758,1526.48,Gold,2026-07-01
CUST100043624,582.86,Silver,2026-07-19
CUST100079669,836.67,Silver,2026-07-06
CUST100040200,983.57,Silver,2026-07-10
CUST100098665,2319.0,Gold,2026-07-08
CUST100067419,2388.55,Gold,2026-07-19
CUST100097343,1439.48,Silver,2026-07-13
CUST100086154,1293.43,Silver,2026-07-07
CUST100075463,944.03,Silver,2026-07-11
CUST100085117,676.6,Silver,2026-07-11
CUST100069889,806.19,Silver,2026-07-23
CUST100009935,736.34,Silver,2026-07-21
CUST100002445,1492.33,Silver,2026-07-18
CUST100057470,768.38,Silver,2026-07-14
CUST100021878,684.58,Silver,2026-07-23
CUST100089633,2507.69,Gold,2026-07-20
CUST100061932,300.77,Bronze,2026-07-05
CUST100022472,1133.45,Silver,2026-07-09
CUST100058330,1846.15,Gold,2026-07-19
CUST100071104,908.73,Silver,2026-07-05
CUST100062862,413.66,Bronze,2026-07-20
CUST100014435,1088.63,Silver,2026-07-05
CUST100001069,932.52,Silver,2026-07-02
CUST100015359,733.32,Silver,2026-07-18
CUST100000823,1384.91,Silver,2026-07-15
CUST100028462,962.17,Silver,2026-07-14
CUST100096865,750.63,Silver,2026-07-11
CUST100099811,979.97,Silver,2026-07-12
CUST100045262,273.68,Bronze,2026-07-09
CUST100074802,1297.36,Silver,2026-07-19
CUST100096735,655.49,Silver,2026-07-12
CUST100061542,846.51,Silver,2026-07-01
CUST100032139,176.84,Bronze,2026-07-22
CUST100097086,547.3,Silver,2026-07-14
CUST100070154,2578.84,Gold,2026-07-22
CUST100097795,1236.56,Silver,2026-07-15
CUST100037484,2816.64,Gold,2026-07-05
CUST100089576,2942.07,Gold,2026-07-11
CUST100029427,1046.07,Silver,2026-07-08
CUST100037244,1212.46,Silver,2026-07-11
CUST100094390,2901.51,Gold,2026-07-01
CUST100070753,1185.13,Silver,2026-07-10
CUST100051271,254.29,Bronze,2026-07-22
CUST100003547,1311.31,Silver,2026-07-02
CUST100082134,474.88,Bronze,2026-07-18
CUST100005441,1033.75,Silver,2026-07-19
CUST100015312,950.81,Silver,2026-07-20
CUST100016299,1042.74,Silver,2026-07-17
CUST100014388,2697.47,Gold,2026-07-18
CUST100037466,973.18,Silver,2026-07-06
CUST100079452,3476.43,Platinum,2026-07-19
CUST100019959,768.94,Silver,2026-07-14
CUST100072772,1520.74,Gold,2026-07-10
CUST100062650,710.59,Silver,2026-07-11
CUST100000343,736.93,Silver,2026-07-03
CUST100090983,1885.16,Gold,2026-07-15
CUST100036168,2890.81,Gold,2026-07-09
CUST100094387,1095.6,Silver,2026-07-13
CUST100043887,1278.28,Silver,2026-07-17
CUST100011889,206.33,Bronze,2026-07-16
CUST100045931,446.85,Bronze,2026-07-04
CUST100030458,1281.57,Silver,2026-07-18
CUST100051957,1507.83,Gold,2026-07-15
CUST100098987,1944.65,Gold,2026-07-02
CUST100071586,1630.2,Gold,2026-07-07
CUST100043772,1509.54,Gold,2026-07-17
CUST100035812,1174.82,Silver,2026-07-19
CUST100004068,474.21,Bronze,2026-07-08
CUST100041114,1094.94,Silver,2026-07-04
CUST100097206,604.67,Silver,2026-07-10
CUST100030284,1504.56,Gold,2026-07-02
CUST100032349,1151.57,Silver,2026-07-11
CUST100079342,406.32,Bronze,2026-07-07
CUST100057000,1069.29,Silver,2026-07-20
CUST100034513,854.16,Silver,2026-07-07
CUST100010524,392.62,Bronze,2026-07-05
CUST100069125,678.0,Silver,2026-07-01
CUST100002115,583.25,Silver,2026-07-20
CUST100078030,948.61,Silver,2026-07-17
CUST100090789,618.55,Silver,2026-07-04
CUST100087507,348.66,Bronze,2026-07-02
CUST100027988,1247.21,Silver,2026-07-07
CUST100018451,969.04,Silver,2026-07-14
CUST100016631,1783.4,Gold,2026-07-06
CUST100099545,1498.88,Silver,2026-07-03
CUST100097299,1092.45,Silver,2026-07-17
CUST100073785,1573.88,Gold,2026-07-15
CUST100062200,1863.28,Gold,2026-07-16
CUST100078166,922.4,Silver,2026-07-03
CUST100080652,582.11,Silver,2026-07-04
CUST100004477,521.96,Silver,2026-07-10
CUST100060084,672.22,Silver,2026-07-19
CUST100075585,839.33,Silver,2026-07-19
CUST100003267,564.02,Silver,2026-07-01
CUST100066724,1318.9,Silver,2026-07-10
CUST100050000,2037.18,Gold,2026-07-13
CUST100034249,542.44,Silver,2026-07-17
CUST100057676,443.75,Bronze,2026-07-08
CUST100014689,354.84,Bronze,2026-07-08
CUST100060336,733.85,Silver,2026-07-17
CUST100073757,2361.53,Gold,2026-07-09
CUST100009696,713.25,Silver,2026-07-19
CUST100070404,1886.11,Gold,2026-07-21
CUST100018874,307.36,Bronze,2026-07-13
CUST100037242,1635.71,Gold,2026-07-19
CUST100054394,526.06,Silver,2026-07-23
CUST100029065,1500.86,Gold,2026-07-10
CUST100035327,719.35,Silver,2026-07-14
CUST100046680,1813.0,Gold,2026-07-02
CUST100092299,2261.68,Gold,2026-07-12
CUST100071361,634.5,Silver,2026-07-18
CUST100036523,1197.1,Silver,2026-07-22
CUST100036664,990.11,Silver,2026-07-04
CUST100070764,1544.05,Gold,2026-07-17
CUST100023066,1055.71,Silver,2026-07-18
CUST100071707,1034.12,Silver,2026-07-17
CUST100005920,913.07,Silver,2026-07-21
CUST100005000,813.82,Silver,2026-07-22
CUST100011417,226.77,Bronze,2026-07-19
CUST100093322,456.33,Bronze,2026-07-09
CUST100027610,520.86,Silver,2026-07-13
CUST100093246,860.56,Silver,2026-07-14
CUST100088383,206.74,Bronze,2026-07-15
CUST100015694,1223.3,Silver,2026-07-14
CUST100008733,693.26,Silver,2026-07-18
CUST100096041,798.6,Silver,2026-07-01
CUST100025218,1072.51,Silver,2026-07-11
CUST100080688,802.29,Silver,2026-07-12
CUST100090083,1774.24,Gold,2026-07-05
CUST100038609,2770.17,Gold,2026-07-12
CUST100007335,1311.22,Silver,2026-07-17
CUST100054344,934.93,Silver,2026-07-23
CUST100008211,1865.75,Gold,2026-07-11
CUST100076521,884.97,Silver,2026-07-13
CUST100029229,1567.11,Gold,2026-07-21
CUST100058244,657.18,Silver,2026-07-05
CUST100050102,613.23,Silver,2026-07-21
CUST100084604,986.58,Silver,2026-07-04
CUST100025263,1903.09,Gold,2026-07-05
CUST100004948,902.89,Silver,2026-07-02
CUST100063760,585.64,Silver,2026-07-10
CUST100008261,905.15,Silver,2026-07-20
CUST100036811,2421.56,Gold,2026-07-22
CUST100030866,782.7,Silver,2026-07-22
CUST100007676,1100.07,Silver,2026-07-19
CUST100075954,1349.02,Silver,2026-07-07
CUST100021990,1747.77,Gold,2026-07-17
CUST100090399,2133.6,Gold,2026-07-14
CUST100013107,346.96,Bronze,2026-07-06
CUST100064415,582.23,Silver,2026-07-10
CUST100017967,665.49,Silver,2026-07-14
CUST100040117,1150.68,Silver,2026-07-12
CUST100030010,845.71,Silver,2026-07-16
CUST100007422,3202.06,Platinum,2026-07-16
CUST100042584,2110.54,Gold,2026-07-12
CUST100053592,1289.55,Silver,2026-07-17
CUST100002073,1205.44,Silver,2026-07-22
CUST100097226,911.4,Silver,2026-07-19
CUST100056893,551.28,Silver,2026-07-22
CUST100048839,420.15,Bronze,2026-07-18
CUST100083297,414.91,Bronze,2026-07-12
CUST100005552,735.29,Silver,2026-07-11
CUST100026324,1711.55,Gold,2026-07-15
CUST100035475,2026.82,Gold,2026-07-03
CUST100031649,1949.91,Gold,2026-07-20
CUST100044747,2192.03,Gold,2026-07-12
CUST100009896,1427.24,Silver,2026-07-03
CUST100006742,160.15,Bronze,2026-07-08
CUST100083097,2375.21,Gold,2026-07-01
CUST100030785,602.07,Silver,2026-07-22
CUST100019128,1576.85,Gold,2026-07-15
CUST100096022,1375.23,Silver,2026-07-22
CUST100042648,130.68,Bronze,2026-07-14
CUST100029707,1228.17,Silver,2026-07-17
CUST100078970,2246.48,Gold,2026-07-03
CUST100077788,917.46,Silver,2026-07-12
CUST100073137,1329.94,Silver,2026-07-23
CUST100083175,1393.12,Silver,2026-07-19
CUST100031573,88.71,Bronze,2026-07-04
CUST100042687,2192.53,Gold,2026-07-14
CUST100092021,1831.63,Gold,2026-07-07
CUST100056818,678.18,Silver,2026-07-17
CUST100022761,1967.36,Gold,2026-07-23
CUST100082330,2130.86,Gold,2026-07-07
CUST100009966,542.39,Silver,2026-07-21
CUST100066357,577.55,Silver,2026-07-12
CUST100070890,683.79,Silver,2026-07-18
CUST100042242,379.28,Bronze,2026-07-21
CUST100013407,1341.06,Silver,2026-07-20
CUST100021932,2066.79,Gold,2026-07-21
CUST100018793,2810.17,Gold,2026-07-20
CUST100004100,871.88,Silver,2026-07-18
CUST100025354,1321.64,Silver,2026-07-20
CUST100094233,1956.63,Gold,2026-07-04
CUST100038107,1491.83,Silver,2026-07-06
CUST100001279,1061.38,Silver,2026-07-20
CUST100062356,2195.88,Gold,2026-07-09
CUST100024648,853.06,Silver,2026-07-15
CUST100054295,537.95,Silver,2026-07-22
CUST100099157,1328.39,Silver,2026-07-06
CUST100030650,870.64,Silver,2026-07-15
CUST100090727,1548.6,Gold,2026-07-09
CUST100097758,1227.0,Silver,2026-07-03
CUST100087060,916.65,Silver,2026-07-01
CUST100042679,918.79,Silver,2026-07-06
CUST100087454,1166.57,Silver,2026-07-23
CUST100085502,1300.09,Silver,2026-07-16
CUST100087330,981.23,Silver,2026-07-17
CUST100013197,571.71,Silver,2026-07-21
CUST100041725,340.97,Bronze,2026-07-11
CUST100066148,720.0,Silver,2026-07-08
CUST100075542,635.78,Silver,2026-07-20
