product_id,product_name,category,size,crust,is_vegetarian,unit_cost,unit_price,calories,is_active,supplier_id
PRD0473,"Spinach Feta (Large, Cauliflower)",pizza,Large,Cauliflower,false,2.76,7.60,511,true,SUP0398
PRD0474,"Hawaiian (Personal, Thin)",pizza,Personal,Thin,false,5.72,16.81,183,true,SUP0041
PRD0475,"Hawaiian (Family, Thin)",pizza,Family,Thin,false,9.08,24.99,672,true,SUP0501
PRD0476,"Spicy Diablo (Family, Stuffed)",pizza,Family,Stuffed,false,3.75,10.62,762,true,SUP0408
PRD0477,"Veggie Supreme (Personal, Pan)",pizza,Personal,Pan,true,6.55,20.54,1245,true,SUP0946
PRD0478,"Pesto Chicken (Family, Cauliflower)",pizza,Family,Cauliflower,false,7.24,18.99,525,true,SUP0499
PRD0479,"Buffalo Chicken (Large, Pan)",pizza,Large,Pan,false,7.42,21.62,213,true,SUP0466
PRD0480,"Veggie Supreme (Medium, Stuffed)",pizza,Medium,Stuffed,true,6.27,15.82,294,true,SUP0237
PRD0481,"Neapolitan (Personal, Hand-Tossed)",pizza,Personal,Hand-Tossed,false,6.78,15.53,508,false,SUP0480
PRD0482,"Spinach Feta (Medium, Cauliflower)",pizza,Medium,Cauliflower,false,6.95,23.42,584,true,SUP0872
PRD0483,"Buffalo Chicken (Large, Cauliflower)",pizza,Large,Cauliflower,false,7.49,23.00,967,true,SUP0840
PRD0484,"BBQ Chicken (Large, Stuffed)",pizza,Large,Stuffed,false,9.24,22.51,142,true,SUP0937
PRD0485,"Sausage & Peppers (Medium, Pan)",pizza,Medium,Pan,false,7.92,21.57,867,true,SUP0158
PRD0486,"White Garlic (Personal, Stuffed)",pizza,Personal,Stuffed,false,3.72,11.97,491,true,SUP0686
PRD0487,"Pesto Chicken (Medium, Cauliflower)",pizza,Medium,Cauliflower,false,8.17,27.24,259,true,SUP0519
PRD0488,"Ranch Special (Family, Cauliflower)",pizza,Family,Cauliflower,false,9.07,21.09,378,true,SUP0980
PRD0489,"Four Cheese (Medium, Thin)",pizza,Medium,Thin,false,4.35,12.99,780,true,SUP0825
PRD0490,"White Garlic (Personal, Thin)",pizza,Personal,Thin,false,6.60,20.77,1239,true,SUP0151
PRD0491,"Sicilian (Large, Cauliflower)",pizza,Large,Cauliflower,false,9.34,29.04,1044,true,SUP0645
PRD0492,"Mushroom Truffle (Family, Pan)",pizza,Family,Pan,false,7.40,17.89,769,true,SUP0947
PRD0493,"BBQ Chicken (Personal, Stuffed)",pizza,Personal,Stuffed,false,3.18,9.95,1210,true,SUP0783
PRD0494,"Sicilian (Personal, Hand-Tossed)",pizza,Personal,Hand-Tossed,false,5.17,14.18,1166,true,SUP0704
PRD0495,"Sicilian (Medium, Thin)",pizza,Medium,Thin,false,3.94,12.58,1225,true,SUP0608
PRD0496,"Four Cheese (Family, Cauliflower)",pizza,Family,Cauliflower,false,6.09,19.10,1219,true,SUP0287
PRD0497,"Supreme (Personal, Pan)",pizza,Personal,Pan,false,5.17,12.22,177,true,SUP0268
PRD0498,"Ranch Special (Medium, Hand-Tossed)",pizza,Medium,Hand-Tossed,false,4.20,10.59,242,true,SUP0114
PRD0499,"Meat Lovers (Family, Hand-Tossed)",pizza,Family,Hand-Tossed,false,6.29,20.72,143,true,SUP0521
PRD0500,"Supreme (Family, Pan)",pizza,Family,Pan,false,5.78,16.07,1293,false,SUP0432
PRD0501,"Supreme (Family, Thin)",pizza,Family,Thin,false,9.30,23.11,1072,true,SUP0759
PRD0502,"Neapolitan (Personal, Cauliflower)",pizza,Personal,Cauliflower,false,5.45,15.14,254,true,SUP0190
PRD0503,"Hawaiian (Family, Hand-Tossed)",pizza,Family,Hand-Tossed,false,2.79,7.97,1177,true,SUP0051
PRD0504,"Spinach Feta (Personal, Stuffed)",pizza,Personal,Stuffed,false,5.23,15.11,211,true,SUP0847
PRD0505,"Meat Lovers (Family, Pan)",pizza,Family,Pan,false,7.08,22.34,645,true,SUP0479
PRD0506,"Spinach Feta (Personal, Stuffed)",pizza,Personal,Stuffed,false,6.79,18.21,781,true,SUP0702
PRD0507,"Buffalo Chicken (Personal, Cauliflower)",pizza,Personal,Cauliflower,false,7.99,19.98,1285,false,SUP0579
PRD0508,"Supreme (Personal, Hand-Tossed)",pizza,Personal,Hand-Tossed,false,4.59,11.95,354,true,SUP0611
PRD0509,"Sausage & Peppers (Personal, Thin)",pizza,Personal,Thin,false,6.37,19.64,885,true,SUP0103
PRD0510,"Four Cheese (Family, Stuffed)",pizza,Family,Stuffed,false,3.50,9.33,142,true,SUP0180
PRD0511,"Hawaiian (Large, Hand-Tossed)",pizza,Large,Hand-Tossed,false,2.97,7.42,935,true,SUP0800
PRD0512,"Sicilian (Medium, Cauliflower)",pizza,Medium,Cauliflower,false,8.07,19.12,351,true,SUP0753
PRD0513,"Margherita (Family, Pan)",pizza,Family,Pan,true,8.05,22.68,409,true,SUP0951
PRD0514,"Buffalo Chicken (Medium, Pan)",pizza,Medium,Pan,false,6.32,19.63,730,true,SUP0860
PRD0515,"BBQ Chicken (Personal, Cauliflower)",pizza,Personal,Cauliflower,false,5.03,12.52,788,true,SUP0492
PRD0516,"Spinach Feta (Large, Pan)",pizza,Large,Pan,false,5.14,12.65,826,true,SUP0898
PRD0517,"Meat Lovers (Personal, Pan)",pizza,Personal,Pan,false,2.83,8.97,301,true,SUP0557
PRD0518,"Buffalo Chicken (Medium, Thin)",pizza,Medium,Thin,false,6.50,17.17,1313,true,SUP0580
PRD0519,"Margherita (Medium, Pan)",pizza,Medium,Pan,true,8.16,26.38,1049,true,SUP0952
PRD0520,"Supreme (Personal, Cauliflower)",pizza,Personal,Cauliflower,false,7.39,17.97,827,true,SUP0463
PRD0521,"Pepperoni (Large, Thin)",pizza,Large,Thin,false,3.41,11.22,902,false,SUP0096
PRD0522,"White Garlic (Large, Stuffed)",pizza,Large,Stuffed,false,8.16,25.41,1257,true,SUP0214
PRD0523,"Buffalo Chicken (Family, Cauliflower)",pizza,Family,Cauliflower,false,6.41,14.99,1261,true,SUP0853
PRD0524,"White Garlic (Family, Cauliflower)",pizza,Family,Cauliflower,false,8.56,23.31,244,false,SUP0287
PRD0525,"Buffalo Chicken (Large, Pan)",pizza,Large,Pan,false,9.09,27.16,1322,true,SUP0466
PRD0526,"Buffalo Chicken (Personal, Cauliflower)",pizza,Personal,Cauliflower,false,7.82,17.63,582,true,SUP0595
PRD0527,"Pesto Chicken (Family, Pan)",pizza,Family,Pan,false,8.89,30.04,660,true,SUP0349
PRD0528,"Hawaiian (Personal, Pan)",pizza,Personal,Pan,false,6.30,20.64,208,true,SUP0718
PRD0529,"Sausage & Peppers (Medium, Thin)",pizza,Medium,Thin,false,6.29,21.32,912,false,SUP0350
PRD0530,"Spinach Feta (Medium, Cauliflower)",pizza,Medium,Cauliflower,false,2.86,8.33,1315,true,SUP0369
PRD0531,"Spinach Feta (Family, Cauliflower)",pizza,Family,Cauliflower,false,8.32,19.36,224,true,SUP0590
PRD0532,"Supreme (Family, Pan)",pizza,Family,Pan,false,8.67,22.84,839,true,SUP0473
PRD0533,"Veggie Supreme (Family, Hand-Tossed)",pizza,Family,Hand-Tossed,true,3.66,11.07,550,true,SUP0346
PRD0534,"Mushroom Truffle (Personal, Hand-Tossed)",pizza,Personal,Hand-Tossed,false,6.56,19.22,648,true,SUP0390
PRD0535,"Ranch Special (Large, Cauliflower)",pizza,Large,Cauliflower,false,2.58,7.02,1328,true,SUP0187
PRD0536,"Pesto Chicken (Personal, Hand-Tossed)",pizza,Personal,Hand-Tossed,false,6.14,20.36,1242,true,SUP0640
PRD0537,"Sausage & Peppers (Family, Cauliflower)",pizza,Family,Cauliflower,false,5.57,14.77,203,true,SUP0211
PRD0538,"Pesto Chicken (Medium, Cauliflower)",pizza,Medium,Cauliflower,false,4.06,11.21,496,true,SUP0828
PRD0539,"Sausage & Peppers (Personal, Thin)",pizza,Personal,Thin,false,2.89,7.87,608,true,SUP0127
PRD0540,"Veggie Supreme (Family, Hand-Tossed)",pizza,Family,Hand-Tossed,true,3.81,12.01,953,true,SUP0923
PRD0541,"Meat Lovers (Large, Hand-Tossed)",pizza,Large,Hand-Tossed,false,3.65,8.87,615,false,SUP0147
PRD0542,"Four Cheese (Medium, Pan)",pizza,Medium,Pan,false,4.46,9.93,941,true,SUP0911
PRD0543,"Margherita (Family, Stuffed)",pizza,Family,Stuffed,true,9.39,23.58,584,true,SUP0003
PRD0544,"White Garlic (Large, Hand-Tossed)",pizza,Large,Hand-Tossed,false,3.84,10.45,922,true,SUP0144
PRD0545,"Spinach Feta (Personal, Hand-Tossed)",pizza,Personal,Hand-Tossed,false,6.04,15.05,219,false,SUP0392
PRD0546,"Mushroom Truffle (Large, Stuffed)",pizza,Large,Stuffed,false,8.70,24.94,708,true,SUP0799
PRD0547,"Sicilian (Medium, Thin)",pizza,Medium,Thin,false,3.32,9.60,1185,true,SUP0263
PRD0548,"Meat Lovers (Large, Pan)",pizza,Large,Pan,false,9.24,30.36,1204,true,SUP0332
PRD0549,"Buffalo Chicken (Family, Cauliflower)",pizza,Family,Cauliflower,false,7.82,20.05,390,true,SUP0820
PRD0550,"Margherita (Family, Stuffed)",pizza,Family,Stuffed,true,8.52,28.46,1247,true,SUP0984
PRD0551,"Sausage & Peppers (Family, Thin)",pizza,Family,Thin,false,7.25,16.32,1328,true,SUP0173
PRD0552,"Hawaiian (Medium, Thin)",pizza,Medium,Thin,false,8.92,19.99,310,true,SUP0735
PRD0553,"Sicilian (Family, Cauliflower)",pizza,Family,Cauliflower,false,8.96,29.93,1301,true,SUP0553
PRD0554,"Supreme (Family, Hand-Tossed)",pizza,Family,Hand-Tossed,false,8.94,25.23,535,true,SUP0717
PRD0555,"BBQ Chicken (Large, Hand-Tossed)",pizza,Large,Hand-Tossed,false,8.14,23.45,957,true,SUP0838
PRD0556,"Hawaiian (Family, Stuffed)",pizza,Family,Stuffed,false,5.25,13.43,994,false,SUP0200
PRD0557,"Meat Lovers (Personal, Cauliflower)",pizza,Personal,Cauliflower,false,2.53,6.55,204,true,SUP0500
PRD0558,"Spinach Feta (Large, Thin)",pizza,Large,Thin,false,3.55,7.90,446,true,SUP0672
PRD0559,"Margherita (Personal, Cauliflower)",pizza,Personal,Cauliflower,true,5.03,13.27,676,false,SUP0283
PRD0560,"Ranch Special (Family, Stuffed)",pizza,Family,Stuffed,false,3.46,11.21,259,false,SUP0910
PRD0561,"Mushroom Truffle (Family, Cauliflower)",pizza,Family,Cauliflower,false,3.42,9.44,156,true,SUP0365
PRD0562,"Meat Lovers (Family, Stuffed)",pizza,Family,Stuffed,false,5.63,14.25,224,true,SUP0739
PRD0563,"White Garlic (Personal, Cauliflower)",pizza,Personal,Cauliflower,false,6.24,19.48,718,true,SUP0955
PRD0564,"Four Cheese (Medium, Thin)",pizza,Medium,Thin,false,6.51,17.23,1130,true,SUP0244
PRD0565,"Spicy Diablo (Medium, Cauliflower)",pizza,Medium,Cauliflower,false,6.24,18.57,992,false,SUP0091
PRD0566,"Mushroom Truffle (Large, Cauliflower)",pizza,Large,Cauliflower,false,9.34,22.28,395,true,SUP0078
PRD0567,"Mushroom Truffle (Large, Stuffed)",pizza,Large,Stuffed,false,7.43,21.87,1062,false,SUP0374
PRD0568,"Pepperoni (Personal, Stuffed)",pizza,Personal,Stuffed,false,5.53,16.20,1109,true,SUP0029
PRD0569,"Veggie Supreme (Large, Thin)",pizza,Large,Thin,true,6.50,14.66,1271,true,SUP0742
PRD0570,"Neapolitan (Medium, Hand-Tossed)",pizza,Medium,Hand-Tossed,false,4.09,9.73,1277,true,SUP0004
PRD0571,"Mushroom Truffle (Medium, Cauliflower)",pizza,Medium,Cauliflower,false,6.60,18.52,1335,true,SUP0352
PRD0572,"Spicy Diablo (Large, Pan)",pizza,Large,Pan,false,8.17,18.74,552,true,SUP0662
PRD0573,"Sausage & Peppers (Personal, Pan)",pizza,Personal,Pan,false,6.71,22.60,1075,true,SUP0959
PRD0574,"Sausage & Peppers (Large, Thin)",pizza,Large,Thin,false,9.46,31.76,495,true,SUP0831
PRD0575,"Sausage & Peppers (Medium, Stuffed)",pizza,Medium,Stuffed,false,5.38,14.34,828,true,SUP0530
PRD0576,"Spicy Diablo (Medium, Thin)",pizza,Medium,Thin,false,3.74,11.17,1082,true,SUP0242
PRD0577,"Pesto Chicken (Family, Cauliflower)",pizza,Family,Cauliflower,false,3.70,11.49,728,true,SUP0314
PRD0578,"Four Cheese (Large, Pan)",pizza,Large,Pan,false,6.86,18.89,1134,true,SUP0998
PRD0579,"White Garlic (Large, Cauliflower)",pizza,Large,Cauliflower,false,3.27,10.75,749,true,SUP0531
PRD0580,"Pepperoni (Medium, Stuffed)",pizza,Medium,Stuffed,false,8.91,20.10,583,true,SUP0547
PRD0581,"Margherita (Large, Hand-Tossed)",pizza,Large,Hand-Tossed,true,4.55,13.19,977,true,SUP0642
PRD0582,"Margherita (Personal, Stuffed)",pizza,Personal,Stuffed,true,4.51,13.18,978,true,SUP0495
PRD0583,"Buffalo Chicken (Family, Cauliflower)",pizza,Family,Cauliflower,false,3.39,11.04,950,true,SUP0798
PRD0584,"Veggie Supreme (Medium, Pan)",pizza,Medium,Pan,true,4.33,10.33,187,true,SUP0801
PRD0585,"Buffalo Chicken (Personal, Stuffed)",pizza,Personal,Stuffed,false,7.82,23.95,669,true,SUP0645
PRD0586,"Pepperoni (Personal, Pan)",pizza,Personal,Pan,false,3.54,8.81,352,true,SUP0189
PRD0587,"Meat Lovers (Family, Pan)",pizza,Family,Pan,false,8.88,22.29,792,true,SUP0993
PRD0588,"Margherita (Personal, Thin)",pizza,Personal,Thin,true,6.15,14.46,1370,true,SUP0223
PRD0589,"Sicilian (Large, Cauliflower)",pizza,Large,Cauliflower,false,8.11,19.43,1298,true,SUP0249
PRD0590,"Sicilian (Family, Cauliflower)",pizza,Family,Cauliflower,false,8.88,24.67,1096,true,SUP0085
PRD0591,"Neapolitan (Medium, Stuffed)",pizza,Medium,Stuffed,false,2.64,6.34,1003,true,SUP0168
PRD0592,"Spinach Feta (Family, Hand-Tossed)",pizza,Family,Hand-Tossed,false,5.32,11.77,535,true,SUP0577
PRD0593,"Margherita (Personal, Thin)",pizza,Personal,Thin,true,5.53,17.74,952,false,SUP0861
PRD0594,"Spinach Feta (Large, Hand-Tossed)",pizza,Large,Hand-Tossed,false,5.66,15.78,785,true,SUP0675
PRD0595,"Pepperoni (Large, Hand-Tossed)",pizza,Large,Hand-Tossed,false,6.99,16.42,1388,true,SUP0148
PRD0596,"Pepperoni (Family, Cauliflower)",pizza,Family,Cauliflower,false,9.15,29.05,668,true,SUP0231
PRD0597,"Four Cheese (Large, Hand-Tossed)",pizza,Large,Hand-Tossed,false,7.29,19.53,159,true,SUP0875
PRD0598,"Four Cheese (Medium, Pan)",pizza,Medium,Pan,false,3.72,10.28,575,true,SUP0203
PRD0599,"Buffalo Chicken (Personal, Hand-Tossed)",pizza,Personal,Hand-Tossed,false,4.22,14.03,596,true,SUP0255
PRD0600,"Four Cheese (Personal, Hand-Tossed)",pizza,Personal,Hand-Tossed,false,9.40,25.45,327,true,SUP0157
PRD0601,"Spinach Feta (Family, Pan)",pizza,Family,Pan,false,2.65,7.65,886,true,SUP0839
PRD0602,"Sausage & Peppers (Medium, Thin)",pizza,Medium,Thin,false,4.19,10.97,783,true,SUP0410
PRD0603,"Pepperoni (Medium, Hand-Tossed)",pizza,Medium,Hand-Tossed,false,8.25,21.39,178,true,SUP0092
PRD0604,"Neapolitan (Large, Pan)",pizza,Large,Pan,false,6.24,17.46,1323,true,SUP0274
PRD0605,"Pepperoni (Large, Hand-Tossed)",pizza,Large,Hand-Tossed,false,3.57,10.62,732,true,SUP0403
PRD0606,"Spinach Feta (Personal, Thin)",pizza,Personal,Thin,false,6.66,15.89,882,true,SUP0135
PRD0607,"Sicilian (Medium, Stuffed)",pizza,Medium,Stuffed,false,8.11,18.18,1115,true,SUP0078
PRD0608,"BBQ Chicken (Medium, Pan)",pizza,Medium,Pan,false,8.82,23.11,577,true,SUP0318
PRD0609,"Mushroom Truffle (Personal, Stuffed)",pizza,Personal,Stuffed,false,7.49,20.71,802,true,SUP0879
PRD0610,"Sicilian (Large, Cauliflower)",pizza,Large,Cauliflower,false,9.15,29.93,923,true,SUP0237
PRD0611,"Meat Lovers (Medium, Pan)",pizza,Medium,Pan,false,5.37,11.92,1001,true,SUP0421
PRD0612,"Veggie Supreme (Personal, Stuffed)",pizza,Personal,Stuffed,true,7.10,23.22,1005,true,SUP0135
PRD0613,"Margherita (Personal, Cauliflower)",pizza,Personal,Cauliflower,true,5.55,12.70,205,true,SUP0057
PRD0614,"Sicilian (Family, Stuffed)",pizza,Family,Stuffed,false,8.16,24.49,980,true,SUP0472
PRD0615,"BBQ Chicken (Large, Hand-Tossed)",pizza,Large,Hand-Tossed,false,7.30,22.13,985,false,SUP0956
PRD0616,"Ranch Special (Personal, Stuffed)",pizza,Personal,Stuffed,false,2.77,6.23,702,true,SUP0428
PRD0617,"Hawaiian (Personal, Hand-Tossed)",pizza,Personal,Hand-Tossed,false,6.70,18.64,1171,true,SUP0571
PRD0618,"Hawaiian (Medium, Thin)",pizza,Medium,Thin,false,4.47,15.05,920,true,SUP0396
PRD0619,"Buffalo Chicken (Personal, Cauliflower)",pizza,Personal,Cauliflower,false,9.27,25.65,1217,true,SUP0091
PRD0620,"Ranch Special (Large, Cauliflower)",pizza,Large,Cauliflower,false,9.02,20.33,837,true,SUP0677
PRD0621,"White Garlic (Large, Cauliflower)",pizza,Large,Cauliflower,false,7.81,22.21,448,true,SUP0181
PRD0622,"Ranch Special (Personal, Thin)",pizza,Personal,Thin,false,5.85,13.98,1119,true,SUP0002
PRD0623,"Spicy Diablo (Personal, Pan)",pizza,Personal,Pan,false,5.63,16.66,1058,true,SUP0431
PRD0624,"Spinach Feta (Personal, Cauliflower)",pizza,Personal,Cauliflower,false,6.11,18.77,178,true,SUP0228
PRD0625,"Pepperoni (Family, Stuffed)",pizza,Family,Stuffed,false,5.60,18.28,1345,true,SUP0584
PRD0626,"Neapolitan (Personal, Pan)",pizza,Personal,Pan,false,4.93,12.52,1243,true,SUP0473
PRD0627,"BBQ Chicken (Large, Cauliflower)",pizza,Large,Cauliflower,false,5.87,16.88,1010,true,SUP0528
PRD0628,"Pesto Chicken (Family, Pan)",pizza,Family,Pan,false,2.98,8.56,1126,true,SUP0087
PRD0629,"Pesto Chicken (Large, Pan)",pizza,Large,Pan,false,5.52,14.46,1364,true,SUP0841
PRD0630,"White Garlic (Medium, Pan)",pizza,Medium,Pan,false,4.24,13.15,1151,false,SUP0641
PRD0631,"Sausage & Peppers (Medium, Stuffed)",pizza,Medium,Stuffed,false,9.02,20.03,186,true,SUP0542
PRD0632,"Neapolitan (Family, Pan)",pizza,Family,Pan,false,7.81,19.18,1081,true,SUP0494
PRD0633,"Buffalo Chicken (Personal, Hand-Tossed)",pizza,Personal,Hand-Tossed,false,3.20,8.93,1261,true,SUP0607
PRD0634,"Meat Lovers (Family, Thin)",pizza,Family,Thin,false,5.10,14.57,434,false,SUP0106
PRD0635,"Veggie Supreme (Large, Thin)",pizza,Large,Thin,true,3.47,9.19,714,true,SUP0025
PRD0636,"Pepperoni (Large, Pan)",pizza,Large,Pan,false,6.63,14.83,194,true,SUP0601
PRD0637,"Spicy Diablo (Medium, Stuffed)",pizza,Medium,Stuffed,false,8.43,22.60,1058,true,SUP0523
PRD0638,"Supreme (Medium, Pan)",pizza,Medium,Pan,false,5.14,13.73,147,true,SUP0813
PRD0639,"Spinach Feta (Medium, Stuffed)",pizza,Medium,Stuffed,false,4.04,12.14,176,false,SUP0082
PRD0640,"Spinach Feta (Medium, Pan)",pizza,Medium,Pan,false,3.60,9.25,582,true,SUP0504
PRD0641,"Mushroom Truffle (Personal, Cauliflower)",pizza,Personal,Cauliflower,false,9.44,27.19,965,true,SUP0278
PRD0642,"Pesto Chicken (Family, Hand-Tossed)",pizza,Family,Hand-Tossed,false,6.08,17.01,518,true,SUP0535
PRD0643,"White Garlic (Medium, Hand-Tossed)",pizza,Medium,Hand-Tossed,false,4.86,13.32,790,true,SUP0058
PRD0644,"Margherita (Medium, Hand-Tossed)",pizza,Medium,Hand-Tossed,true,4.25,10.01,707,false,SUP0392
PRD0645,"Sausage & Peppers (Family, Thin)",pizza,Family,Thin,false,3.79,8.70,875,true,SUP0755
PRD0646,"Pepperoni (Large, Thin)",pizza,Large,Thin,false,8.96,28.86,459,true,SUP0520
PRD0647,"Margherita (Large, Thin)",pizza,Large,Thin,true,5.39,14.65,1230,true,SUP0871
PRD0648,"Meat Lovers (Medium, Stuffed)",pizza,Medium,Stuffed,false,3.39,9.60,721,true,SUP0498
PRD0649,"Pepperoni (Family, Hand-Tossed)",pizza,Family,Hand-Tossed,false,5.41,14.03,1090,true,SUP0331
PRD0650,"Spicy Diablo (Large, Pan)",pizza,Large,Pan,false,4.62,10.25,447,true,SUP0266
PRD0651,"Spicy Diablo (Medium, Pan)",pizza,Medium,Pan,false,6.26,20.04,511,true,SUP0251
PRD0652,"Sausage & Peppers (Medium, Cauliflower)",pizza,Medium,Cauliflower,false,3.04,8.02,583,true,SUP0858
PRD0653,"Hawaiian (Personal, Hand-Tossed)",pizza,Personal,Hand-Tossed,false,5.16,13.71,1322,true,SUP0943
PRD0654,"Mushroom Truffle (Personal, Stuffed)",pizza,Personal,Stuffed,false,7.84,23.53,957,false,SUP0088
PRD0655,"Margherita (Large, Cauliflower)",pizza,Large,Cauliflower,true,9.01,28.36,1146,true,SUP0763
PRD0656,"Hawaiian (Personal, Stuffed)",pizza,Personal,Stuffed,false,8.13,23.89,765,true,SUP0388
PRD0657,"Veggie Supreme (Large, Cauliflower)",pizza,Large,Cauliflower,true,5.36,15.36,552,true,SUP0993
PRD0658,"Pepperoni (Medium, Pan)",pizza,Medium,Pan,false,3.05,7.05,262,true,SUP0114
PRD0659,"Spicy Diablo (Personal, Pan)",pizza,Personal,Pan,false,2.57,8.68,295,true,SUP0238
PRD0660,"Meat Lovers (Large, Thin)",pizza,Large,Thin,false,5.61,16.31,124,true,SUP0462
PRD0661,"Pepperoni (Large, Cauliflower)",pizza,Large,Cauliflower,false,2.51,7.76,217,true,SUP0925
PRD0662,"White Garlic (Family, Thin)",pizza,Family,Thin,false,4.57,14.54,1059,true,SUP0071
PRD0663,"Margherita (Medium, Thin)",pizza,Medium,Thin,true,4.34,13.75,918,true,SUP0486
PRD0664,"Veggie Supreme (Medium, Cauliflower)",pizza,Medium,Cauliflower,true,4.80,16.18,1348,true,SUP0056
PRD0665,"Sausage & Peppers (Large, Thin)",pizza,Large,Thin,false,4.06,13.10,1041,true,SUP0634
PRD0666,"Ranch Special (Family, Thin)",pizza,Family,Thin,false,6.73,16.66,1366,true,SUP0235
PRD0667,"White Garlic (Large, Thin)",pizza,Large,Thin,false,3.80,11.24,735,false,SUP0854
PRD0668,"White Garlic (Personal, Hand-Tossed)",pizza,Personal,Hand-Tossed,false,3.67,11.43,1043,true,SUP0963
PRD0669,"BBQ Chicken (Personal, Pan)",pizza,Personal,Pan,false,5.92,19.77,614,true,SUP0857
PRD0670,"Pepperoni (Personal, Thin)",pizza,Personal,Thin,false,9.48,27.70,800,true,SUP0806
PRD0671,"Hawaiian (Medium, Pan)",pizza,Medium,Pan,false,4.08,9.16,711,false,SUP0288
PRD0672,"Sausage & Peppers (Large, Stuffed)",pizza,Large,Stuffed,false,5.30,15.47,1269,true,SUP0651
PRD0673,"Ranch Special (Large, Stuffed)",pizza,Large,Stuffed,false,4.27,9.74,144,true,SUP0253
PRD0674,"White Garlic (Personal, Thin)",pizza,Personal,Thin,false,9.42,31.13,1053,true,SUP0005
PRD0675,"BBQ Chicken (Family, Cauliflower)",pizza,Family,Cauliflower,false,9.15,28.53,574,true,SUP0321
PRD0676,"Spinach Feta (Medium, Hand-Tossed)",pizza,Medium,Hand-Tossed,false,8.21,27.27,1029,true,SUP0114
PRD0677,"BBQ Chicken (Family, Thin)",pizza,Family,Thin,false,6.52,20.27,226,true,SUP0285
PRD0678,"Margherita (Medium, Thin)",pizza,Medium,Thin,true,4.38,11.17,850,true,SUP0607
PRD0679,"Pesto Chicken (Family, Pan)",pizza,Family,Pan,false,4.09,10.15,1182,true,SUP0579
PRD0680,"Pesto Chicken (Large, Pan)",pizza,Large,Pan,false,9.08,22.47,343,true,SUP0697
PRD0681,"Margherita (Medium, Hand-Tossed)",pizza,Medium,Hand-Tossed,true,5.02,16.51,233,true,SUP0712
PRD0682,"Meat Lovers (Family, Cauliflower)",pizza,Family,Cauliflower,false,9.36,23.00,910,true,SUP0981
PRD0683,"Supreme (Family, Hand-Tossed)",pizza,Family,Hand-Tossed,false,3.23,8.86,1283,true,SUP0782
PRD0684,"Pesto Chicken (Medium, Pan)",pizza,Medium,Pan,false,6.05,18.51,431,true,SUP0201
PRD0685,"Spicy Diablo (Large, Stuffed)",pizza,Large,Stuffed,false,5.13,13.32,618,true,SUP0158
PRD0686,"Supreme (Family, Stuffed)",pizza,Family,Stuffed,false,5.67,13.11,280,true,SUP0982
PRD0687,"Buffalo Chicken (Large, Stuffed)",pizza,Large,Stuffed,false,3.91,9.17,1106,true,SUP0400
PRD0688,"Sausage & Peppers (Personal, Cauliflower)",pizza,Personal,Cauliflower,false,2.54,6.70,327,true,SUP0235
PRD0689,"Sicilian (Family, Stuffed)",pizza,Family,Stuffed,false,3.38,11.00,368,true,SUP0348
PRD0690,"Margherita (Family, Stuffed)",pizza,Family,Stuffed,true,6.40,15.53,879,true,SUP0403
PRD0691,"Spinach Feta (Family, Hand-Tossed)",pizza,Family,Hand-Tossed,false,8.24,23.41,1340,true,SUP0105
PRD0692,"Spinach Feta (Large, Pan)",pizza,Large,Pan,false,5.90,18.98,592,true,SUP0244
PRD0693,"Mushroom Truffle (Medium, Cauliflower)",pizza,Medium,Cauliflower,false,7.37,24.90,1227,true,SUP0408
PRD0694,"Veggie Supreme (Large, Pan)",pizza,Large,Pan,true,3.38,10.83,232,true,SUP0637
PRD0695,"Meat Lovers (Family, Thin)",pizza,Family,Thin,false,2.55,7.65,347,true,SUP0768
PRD0696,"Pepperoni (Personal, Pan)",pizza,Personal,Pan,false,5.47,14.76,1318,true,SUP0576
PRD0697,"Mushroom Truffle (Large, Stuffed)",pizza,Large,Stuffed,false,6.89,15.83,299,true,SUP0002
PRD0698,"Pepperoni (Medium, Hand-Tossed)",pizza,Medium,Hand-Tossed,false,6.22,15.93,888,true,SUP0640
PRD0699,"Pepperoni (Family, Cauliflower)",pizza,Family,Cauliflower,false,3.39,10.21,566,false,SUP0271
PRD0700,"Mushroom Truffle (Personal, Cauliflower)",pizza,Personal,Cauliflower,false,7.23,24.11,1074,true,SUP0251
PRD0701,Cinnamon Twists #701,beverage,,,false,3.89,12.85,403,true,SUP0074
PRD0702,Soft Drink #702,dessert,,,false,3.56,7.26,287,true,SUP0408
PRD0703,Chicken Wings #703,side,,,true,2.13,4.50,577,true,SUP0160
PRD0704,Garden Salad #704,addon,,,true,1.34,2.97,1364,true,SUP0519
PRD0705,Garden Salad #705,beverage,,,false,3.69,11.42,1067,true,SUP0016
PRD0706,Garden Salad #706,dessert,,,false,1.21,3.68,1290,true,SUP0675
PRD0707,Caesar Salad #707,beverage,,,false,0.90,3.27,943,true,SUP0934
PRD0708,Cheese Breadsticks #708,dessert,,,false,1.77,5.46,652,true,SUP0640
PRD0709,Bottled Water #709,beverage,,,false,3.44,7.91,498,true,SUP0425
PRD0710,Chicken Wings #710,beverage,,,true,1.48,4.36,628,true,SUP0765
PRD0711,Cinnamon Twists #711,addon,,,true,2.23,7.95,272,true,SUP0995
