store_id,store_name,store_type,address_line,city,state,zip,phone,open_time,close_time,is_active,opened_on
STR0409,Slice & Dice #0409,dine_in,9158 2nd St,Houston,TX,77002,(931) 958-7870,10:00,23:00,true,2017-10-13
STR0410,Slice & Dice #0410,delivery_hub,4544 5th Ave,Seattle,WA,98101,(279) 785-7108,10:00,23:00,true,2022-07-20
STR0411,Slice & Dice #0411,dine_in,3038 Maple Dr,Columbus,OH,43215,(728) 247-7568,10:00,23:00,true,2020-03-20
STR0412,Slice & Dice #0412,delivery_hub,5190 Elm St,Charlotte,NC,28202,(288) 766-8483,10:00,23:00,false,2017-04-01
STR0413,Slice & Dice #0413,delivery_hub,4074 Lakeview Blvd,Denver,CO,80202,(577) 805-9083,10:00,23:00,true,2023-09-14
STR0414,Slice & Dice #0414,takeout,2566 Main St,San Antonio,TX,78205,(619) 224-4817,10:00,23:00,true,2022-02-17
STR0415,Slice & Dice #0415,dine_in,5588 Main St,Charlotte,NC,28202,(977) 873-7164,10:00,23:00,true,2023-02-26
STR0416,Slice & Dice #0416,dine_in,3461 River Rd,Denver,CO,80202,(443) 629-9061,10:00,23:00,true,2025-11-27
STR0417,Slice & Dice #0417,delivery_hub,1624 Main St,Houston,TX,77002,(437) 732-7767,10:00,23:00,true,2019-03-06
STR0418,Slice & Dice #0418,dine_in,9615 Oak Ave,Portland,OR,97201,(717) 336-7461,10:00,23:00,true,2021-05-14
STR0419,Slice & Dice #0419,express_kiosk,2241 Maple Dr,Austin,TX,78701,(498) 467-6161,10:00,23:00,true,2019-05-29
STR0420,Slice & Dice #0420,delivery_hub,5311 Lakeview Blvd,Tampa,FL,33602,(478) 439-2223,10:00,23:00,true,2016-07-11
STR0421,Slice & Dice #0421,dine_in,2646 Oak Ave,Nashville,TN,37203,(368) 660-8635,10:00,23:00,true,2016-05-09
STR0422,Slice & Dice #0422,delivery_hub,3501 Lakeview Blvd,Chicago,IL,60601,(515) 674-5341,10:00,23:00,true,2016-01-06
STR0423,Slice & Dice #0423,delivery_hub,9984 Main St,Houston,TX,77002,(420) 535-3430,10:00,23:00,true,2017-10-13
STR0424,Slice & Dice #0424,express_kiosk,8512 Main St,Phoenix,AZ,85004,(893) 506-5262,10:00,23:00,true,2016-12-13
STR0425,Slice & Dice #0425,express_kiosk,7508 River Rd,Austin,TX,78701,(966) 763-5093,10:00,23:00,true,2016-02-22
STR0426,Slice & Dice #0426,takeout,2089 Main St,Nashville,TN,37203,(263) 999-4641,10:00,23:00,true,2024-03-27
STR0427,Slice & Dice #0427,delivery_hub,1476 Park Ave,Seattle,WA,98101,(800) 465-2228,10:00,23:00,false,2015-09-22
STR0428,Slice & Dice #0428,express_kiosk,2210 Oak Ave,San Antonio,TX,78205,(539) 325-1699,10:00,23:00,true,2015-07-27
STR0429,Slice & Dice #0429,express_kiosk,6571 Lakeview Blvd,Houston,TX,77002,(230) 591-7990,10:00,23:00,true,2017-05-29
STR0430,Slice & Dice #0430,takeout,4605 Cedar Ln,Columbus,OH,43215,(656) 352-1567,10:00,23:00,true,2021-12-02
STR0431,Slice & Dice #0431,delivery_hub,8273 Market St,San Antonio,TX,78205,(763) 690-1999,10:00,23:00,true,2019-04-18
STR0432,Slice & Dice #0432,express_kiosk,3367 Sunset Blvd,Houston,TX,77002,(738) 455-9907,10:00,23:00,true,2019-04-16
STR0433,Slice & Dice #0433,delivery_hub,7959 River Rd,Nashville,TN,37203,(696) 552-9231,10:00,23:00,true,2018-01-12
STR0434,Slice & Dice #0434,dine_in,5324 Park Ave,Houston,TX,77002,(424) 230-5602,10:00,23:00,true,2020-04-16
STR0435,Slice & Dice #0435,delivery_hub,9668 Maple Dr,Chicago,IL,60601,(363) 302-5060,10:00,23:00,true,2017-12-27
STR0436,Slice & Dice #0436,dine_in,3694 Park Ave,Chicago,IL,60601,(597) 563-3846,10:00,23:00,true,2021-08-23
STR0437,Slice & Dice #0437,delivery_hub,9792 Main St,Phoenix,AZ,85004,(920) 917-6761,10:00,23:00,true,2021-04-27
STR0438,Slice & Dice #0438,takeout,8164 River Rd,Houston,TX,77002,(516) 379-9035,10:00,23:00,false,2015-08-19
STR0439,Slice & Dice #0439,takeout,426 River Rd,San Antonio,TX,78205,(689) 200-6435,10:00,23:00,true,2017-04-05
STR0440,Slice & Dice #0440,takeout,5682 Highland Ave,Nashville,TN,37203,(381) 531-1975,10:00,23:00,false,2021-07-30
STR0441,Slice & Dice #0441,takeout,1917 5th Ave,Tampa,FL,33602,(738) 573-2188,10:00,23:00,true,2025-07-25
STR0442,Slice & Dice #0442,express_kiosk,9701 Oak Ave,Miami,FL,33101,(544) 509-6285,10:00,23:00,true,2016-10-07
STR0443,Slice & Dice #0443,express_kiosk,8082 Sunset Blvd,Tampa,FL,33602,(524) 378-6846,10:00,23:00,true,2021-08-09
STR0444,Slice & Dice #0444,takeout,6299 Cedar Ln,Charlotte,NC,28202,(951) 905-5825,10:00,23:00,true,2023-03-05
STR0445,Slice & Dice #0445,express_kiosk,9397 Main St,Austin,TX,78701,(386) 816-6213,10:00,23:00,true,2025-11-07
STR0446,Slice & Dice #0446,takeout,9365 Oak Ave,Atlanta,GA,30303,(708) 344-6425,10:00,23:00,true,2017-09-01
STR0447,Slice & Dice #0447,delivery_hub,2850 Sunset Blvd,Phoenix,AZ,85004,(290) 925-6500,10:00,23:00,true,2017-12-22
STR0448,Slice & Dice #0448,takeout,1210 Elm St,San Antonio,TX,78205,(462) 310-1020,10:00,23:00,false,2019-11-30
STR0449,Slice & Dice #0449,express_kiosk,2825 Market St,Tampa,FL,33602,(704) 587-6754,10:00,23:00,true,2016-02-20
STR0450,Slice & Dice #0450,express_kiosk,9570 Sunset Blvd,Charlotte,NC,28202,(976) 903-4695,10:00,23:00,true,2015-10-29
STR0451,Slice & Dice #0451,dine_in,4931 Main St,Nashville,TN,37203,(526) 467-2715,10:00,23:00,true,2016-11-27
STR0452,Slice & Dice #0452,express_kiosk,2736 Highland Ave,Columbus,OH,43215,(276) 760-2525,10:00,23:00,true,2021-11-18
STR0453,Slice & Dice #0453,express_kiosk,607 Market St,Columbus,OH,43215,(869) 368-8113,10:00,23:00,true,2016-02-19
STR0454,Slice & Dice #0454,takeout,3212 Market St,Phoenix,AZ,85004,(913) 767-9849,10:00,23:00,true,2018-02-27
STR0455,Slice & Dice #0455,takeout,1671 Main St,Denver,CO,80202,(602) 785-9043,10:00,23:00,true,2019-01-17
STR0456,Slice & Dice #0456,express_kiosk,1535 Cedar Ln,Austin,TX,78701,(877) 840-8869,10:00,23:00,true,2015-04-16
STR0457,Slice & Dice #0457,takeout,4881 Oak Ave,San Antonio,TX,78205,(684) 318-6052,10:00,23:00,true,2020-04-12
STR0458,Slice & Dice #0458,delivery_hub,1593 Sunset Blvd,Portland,OR,97201,(757) 596-4029,10:00,23:00,true,2019-04-12
STR0459,Slice & Dice #0459,takeout,7403 Main St,Phoenix,AZ,85004,(469) 650-8619,10:00,23:00,true,2024-05-21
STR0460,Slice & Dice #0460,dine_in,2576 2nd St,Denver,CO,80202,(913) 883-2584,10:00,23:00,true,2018-11-09
STR0461,Slice & Dice #0461,express_kiosk,9762 Maple Dr,Nashville,TN,37203,(766) 262-7342,10:00,23:00,true,2019-09-11
STR0462,Slice & Dice #0462,express_kiosk,9483 Maple Dr,Chicago,IL,60601,(687) 506-2293,10:00,23:00,true,2024-07-29
STR0463,Slice & Dice #0463,dine_in,8326 Park Ave,Tampa,FL,33602,(729) 785-3415,10:00,23:00,true,2023-06-29
STR0464,Slice & Dice #0464,takeout,2838 Maple Dr,Portland,OR,97201,(397) 329-1699,10:00,23:00,true,2022-08-30
STR0465,Slice & Dice #0465,takeout,2522 5th Ave,Seattle,WA,98101,(809) 464-6238,10:00,23:00,true,2025-04-02
STR0466,Slice & Dice #0466,dine_in,1525 Market St,Nashville,TN,37203,(769) 606-6343,10:00,23:00,true,2020-10-29
STR0467,Slice & Dice #0467,dine_in,9726 River Rd,Portland,OR,97201,(629) 315-7790,10:00,23:00,true,2021-05-09
STR0468,Slice & Dice #0468,dine_in,1830 Park Ave,Atlanta,GA,30303,(998) 303-5687,10:00,23:00,true,2024-11-14
STR0469,Slice & Dice #0469,express_kiosk,4427 Market St,Phoenix,AZ,85004,(870) 697-8750,10:00,23:00,false,2018-02-02
STR0470,Slice & Dice #0470,takeout,6681 Main St,Seattle,WA,98101,(605) 539-4892,10:00,23:00,false,2020-04-30
STR0471,Slice & Dice #0471,delivery_hub,6202 Main St,Columbus,OH,43215,(545) 510-6094,10:00,23:00,true,2020-07-06
STR0472,Slice & Dice #0472,dine_in,3834 Pine Rd,Charlotte,NC,28202,(507) 961-8259,10:00,23:00,true,2018-08-07
STR0473,Slice & Dice #0473,express_kiosk,1562 Maple Dr,Denver,CO,80202,(652) 416-7671,10:00,23:00,true,2023-07-08
STR0474,Slice & Dice #0474,delivery_hub,1020 River Rd,Chicago,IL,60601,(362) 267-6097,10:00,23:00,true,2019-07-11
STR0475,Slice & Dice #0475,dine_in,2946 Maple Dr,Houston,TX,77002,(405) 259-5087,10:00,23:00,false,2015-07-27
STR0476,Slice & Dice #0476,delivery_hub,3362 Cedar Ln,Columbus,OH,43215,(577) 675-9275,10:00,23:00,true,2025-05-08
STR0477,Slice & Dice #0477,dine_in,4063 Elm St,Dallas,TX,75201,(700) 808-8308,10:00,23:00,true,2024-10-05
STR0478,Slice & Dice #0478,delivery_hub,5740 Pine Rd,Portland,OR,97201,(464) 966-2480,10:00,23:00,true,2019-05-03
STR0479,Slice & Dice #0479,takeout,9475 2nd St,Austin,TX,78701,(419) 426-4688,10:00,23:00,true,2018-01-07
STR0480,Slice & Dice #0480,express_kiosk,8509 Main St,Miami,FL,33101,(999) 985-1145,10:00,23:00,true,2016-06-25
STR0481,Slice & Dice #0481,takeout,9949 2nd St,Miami,FL,33101,(208) 429-5135,10:00,23:00,true,2025-07-29
STR0482,Slice & Dice #0482,delivery_hub,7043 Market St,Denver,CO,80202,(557) 670-5128,10:00,23:00,true,2018-05-22
STR0483,Slice & Dice #0483,express_kiosk,9676 Oak Ave,Miami,FL,33101,(207) 723-7131,10:00,23:00,true,2021-08-29
STR0484,Slice & Dice #0484,delivery_hub,4990 Sunset Blvd,Atlanta,GA,30303,(310) 693-2045,10:00,23:00,true,2018-02-06
STR0485,Slice & Dice #0485,delivery_hub,4636 Cedar Ln,Miami,FL,33101,(871) 928-5895,10:00,23:00,true,2020-10-19
STR0486,Slice & Dice #0486,takeout,1030 2nd St,Nashville,TN,37203,(814) 613-6236,10:00,23:00,true,2023-02-02
STR0487,Slice & Dice #0487,express_kiosk,4943 Cedar Ln,Austin,TX,78701,(628) 614-7361,10:00,23:00,true,2021-07-16
STR0488,Slice & Dice #0488,takeout,5722 Highland Ave,Tampa,FL,33602,(930) 427-9759,10:00,23:00,true,2020-05-02
STR0489,Slice & Dice #0489,delivery_hub,8411 Cedar Ln,Columbus,OH,43215,(374) 873-3967,10:00,23:00,true,2020-04-12
STR0490,Slice & Dice #0490,delivery_hub,9259 2nd St,Houston,TX,77002,(387) 896-6499,10:00,23:00,true,2017-06-29
STR0491,Slice & Dice #0491,takeout,5131 Market St,Phoenix,AZ,85004,(539) 580-5269,10:00,23:00,true,2020-03-14
STR0492,Slice & Dice #0492,dine_in,7809 Main St,Charlotte,NC,28202,(849) 797-2166,10:00,23:00,true,2017-03-07
STR0493,Slice & Dice #0493,dine_in,6353 River Rd,Chicago,IL,60601,(505) 623-1885,10:00,23:00,true,2016-09-09
STR0494,Slice & Dice #0494,takeout,5714 Market St,Houston,TX,77002,(783) 668-3346,10:00,23:00,true,2023-01-10
STR0495,Slice & Dice #0495,dine_in,8088 Elm St,Houston,TX,77002,(846) 381-6134,10:00,23:00,true,2015-01-20
STR0496,Slice & Dice #0496,delivery_hub,3530 2nd St,Portland,OR,97201,(992) 372-3595,10:00,23:00,true,2023-07-25
STR0497,Slice & Dice #0497,dine_in,2220 Park Ave,Nashville,TN,37203,(644) 848-8035,10:00,23:00,true,2025-10-28
STR0498,Slice & Dice #0498,express_kiosk,176 Main St,Portland,OR,97201,(746) 404-7112,10:00,23:00,true,2025-01-01
STR0499,Slice & Dice #0499,takeout,393 Sunset Blvd,Phoenix,AZ,85004,(204) 841-5076,10:00,23:00,true,2024-11-01
STR0500,Slice & Dice #0500,delivery_hub,2212 Oak Ave,Phoenix,AZ,85004,(592) 715-6015,10:00,23:00,true,2024-03-28
STR0501,Slice & Dice #0501,delivery_hub,4864 Lakeview Blvd,Austin,TX,78701,(945) 732-9587,10:00,23:00,true,2024-12-16
STR0502,Slice & Dice #0502,takeout,5715 Lakeview Blvd,Miami,FL,33101,(567) 968-4087,10:00,23:00,true,2025-03-03
STR0503,Slice & Dice #0503,express_kiosk,413 Maple Dr,Columbus,OH,43215,(429) 944-3149,10:00,23:00,true,2015-03-31
STR0504,Slice & Dice #0504,takeout,2117 Elm St,Atlanta,GA,30303,(928) 866-1612,10:00,23:00,true,2022-03-07
STR0505,Slice & Dice #0505,dine_in,9830 Main St,Denver,CO,80202,(877) 310-1323,10:00,23:00,false,2016-04-19
STR0506,Slice & Dice #0506,express_kiosk,6330 Oak Ave,Seattle,WA,98101,(760) 458-8772,10:00,23:00,true,2017-04-21
STR0507,Slice & Dice #0507,dine_in,5033 Market St,Tampa,FL,33602,(877) 303-9524,10:00,23:00,true,2021-10-16
STR0508,Slice & Dice #0508,takeout,6962 5th Ave,Tampa,FL,33602,(307) 723-2928,10:00,23:00,true,2023-10-20
STR0509,Slice & Dice #0509,express_kiosk,3354 Park Ave,Dallas,TX,75201,(404) 996-5308,10:00,23:00,true,2025-11-29
STR0510,Slice & Dice #0510,delivery_hub,6813 Cedar Ln,San Antonio,TX,78205,(364) 240-9980,10:00,23:00,true,2017-04-30
STR0511,Slice & Dice #0511,express_kiosk,5516 Maple Dr,Tampa,FL,33602,(202) 213-2458,10:00,23:00,true,2024-05-14
STR0512,Slice & Dice #0512,express_kiosk,2543 Oak Ave,Atlanta,GA,30303,(998) 723-2229,10:00,23:00,true,2016-02-19
STR0513,Slice & Dice #0513,delivery_hub,3887 Lakeview Blvd,Columbus,OH,43215,(503) 470-8606,10:00,23:00,true,2024-02-13
STR0514,Slice & Dice #0514,dine_in,4860 Elm St,Houston,TX,77002,(893) 520-7979,10:00,23:00,true,2016-01-25
STR0515,Slice & Dice #0515,dine_in,258 5th Ave,Charlotte,NC,28202,(341) 879-3793,10:00,23:00,true,2025-01-11
STR0516,Slice & Dice #0516,delivery_hub,1622 Elm St,Portland,OR,97201,(550) 387-2865,10:00,23:00,true,2025-10-16
STR0517,Slice & Dice #0517,delivery_hub,6419 Highland Ave,Portland,OR,97201,(689) 631-3732,10:00,23:00,true,2022-10-22
STR0518,Slice & Dice #0518,dine_in,2711 Oak Ave,Tampa,FL,33602,(626) 804-8908,10:00,23:00,true,2022-08-10
STR0519,Slice & Dice #0519,takeout,6321 2nd St,Portland,OR,97201,(567) 826-1472,10:00,23:00,true,2024-11-13
STR0520,Slice & Dice #0520,takeout,8014 Lakeview Blvd,Charlotte,NC,28202,(315) 621-8220,10:00,23:00,false,2017-12-07
STR0521,Slice & Dice #0521,delivery_hub,302 Highland Ave,Miami,FL,33101,(894) 737-4669,10:00,23:00,true,2022-07-06
STR0522,Slice & Dice #0522,delivery_hub,8604 River Rd,Charlotte,NC,28202,(904) 917-2560,10:00,23:00,true,2023-02-24
STR0523,Slice & Dice #0523,express_kiosk,5764 Sunset Blvd,San Antonio,TX,78205,(892) 856-7305,10:00,23:00,true,2024-04-08
STR0524,Slice & Dice #0524,dine_in,290 Sunset Blvd,Chicago,IL,60601,(360) 717-8688,10:00,23:00,true,2024-10-01
STR0525,Slice & Dice #0525,dine_in,8155 Elm St,Houston,TX,77002,(446) 538-5557,10:00,23:00,true,2017-07-01
STR0526,Slice & Dice #0526,express_kiosk,6707 5th Ave,Chicago,IL,60601,(440) 280-8521,10:00,23:00,true,2021-06-05
STR0527,Slice & Dice #0527,dine_in,8266 Lakeview Blvd,Portland,OR,97201,(523) 321-9148,10:00,23:00,true,2015-03-14
STR0528,Slice & Dice #0528,express_kiosk,6855 Main St,Dallas,TX,75201,(770) 762-1002,10:00,23:00,true,2023-11-18
STR0529,Slice & Dice #0529,delivery_hub,8428 River Rd,Atlanta,GA,30303,(411) 870-8474,10:00,23:00,true,2019-01-28
STR0530,Slice & Dice #0530,dine_in,3752 5th Ave,Charlotte,NC,28202,(665) 539-8751,10:00,23:00,true,2019-01-28
STR0531,Slice & Dice #0531,express_kiosk,1968 Oak Ave,Tampa,FL,33602,(977) 874-4633,10:00,23:00,false,2018-12-25
STR0532,Slice & Dice #0532,delivery_hub,9073 River Rd,Charlotte,NC,28202,(582) 918-2741,10:00,23:00,false,2016-11-03
STR0533,Slice & Dice #0533,takeout,6804 Oak Ave,Portland,OR,97201,(460) 825-4209,10:00,23:00,true,2025-06-07
STR0534,Slice & Dice #0534,express_kiosk,3632 Lakeview Blvd,Charlotte,NC,28202,(395) 933-6536,10:00,23:00,true,2019-08-25
STR0535,Slice & Dice #0535,dine_in,7481 Lakeview Blvd,Austin,TX,78701,(874) 803-9260,10:00,23:00,true,2020-08-05
STR0536,Slice & Dice #0536,dine_in,9164 Market St,Austin,TX,78701,(799) 694-9328,10:00,23:00,true,2025-03-17
STR0537,Slice & Dice #0537,takeout,2203 Oak Ave,Houston,TX,77002,(596) 873-6273,10:00,23:00,true,2019-04-25
STR0538,Slice & Dice #0538,takeout,4582 Market St,Seattle,WA,98101,(551) 501-8419,10:00,23:00,true,2016-07-19
STR0539,Slice & Dice #0539,delivery_hub,9075 5th Ave,Seattle,WA,98101,(521) 928-4560,10:00,23:00,true,2021-12-31
STR0540,Slice & Dice #0540,delivery_hub,5757 Sunset Blvd,Tampa,FL,33602,(335) 927-3913,10:00,23:00,true,2022-10-14
STR0541,Slice & Dice #0541,delivery_hub,1990 2nd St,Miami,FL,33101,(560) 775-8870,10:00,23:00,true,2025-07-28
STR0542,Slice & Dice #0542,express_kiosk,8847 Cedar Ln,Miami,FL,33101,(632) 213-9564,10:00,23:00,true,2019-04-10
STR0543,Slice & Dice #0543,dine_in,1027 Maple Dr,Houston,TX,77002,(473) 968-3636,10:00,23:00,true,2022-08-31
STR0544,Slice & Dice #0544,takeout,1116 Highland Ave,Denver,CO,80202,(502) 408-9866,10:00,23:00,false,2024-02-17
STR0545,Slice & Dice #0545,dine_in,9305 5th Ave,Portland,OR,97201,(429) 960-7371,10:00,23:00,true,2023-10-18
STR0546,Slice & Dice #0546,delivery_hub,869 Market St,Nashville,TN,37203,(596) 626-6122,10:00,23:00,true,2015-08-09
STR0547,Slice & Dice #0547,delivery_hub,3427 Park Ave,Austin,TX,78701,(999) 653-4695,10:00,23:00,true,2022-11-26
STR0548,Slice & Dice #0548,delivery_hub,9740 River Rd,Tampa,FL,33602,(956) 817-4218,10:00,23:00,true,2025-10-24
STR0549,Slice & Dice #0549,delivery_hub,7453 Pine Rd,San Antonio,TX,78205,(899) 276-4063,10:00,23:00,true,2023-03-30
STR0550,Slice & Dice #0550,dine_in,6280 Main St,Chicago,IL,60601,(638) 485-5329,10:00,23:00,true,2021-07-20
STR0551,Slice & Dice #0551,delivery_hub,192 Elm St,Charlotte,NC,28202,(677) 926-3536,10:00,23:00,false,2025-05-31
STR0552,Slice & Dice #0552,dine_in,5034 Lakeview Blvd,Phoenix,AZ,85004,(786) 763-6866,10:00,23:00,true,2022-12-08
STR0553,Slice & Dice #0553,takeout,3112 River Rd,Phoenix,AZ,85004,(269) 717-3611,10:00,23:00,true,2021-01-08
STR0554,Slice & Dice #0554,dine_in,5824 Maple Dr,Seattle,WA,98101,(418) 879-6437,10:00,23:00,true,2018-04-17
STR0555,Slice & Dice #0555,express_kiosk,9296 5th Ave,San Antonio,TX,78205,(970) 864-1144,10:00,23:00,true,2018-11-18
STR0556,Slice & Dice #0556,takeout,4094 Main St,Portland,OR,97201,(898) 528-7248,10:00,23:00,true,2025-08-06
STR0557,Slice & Dice #0557,express_kiosk,4303 River Rd,Dallas,TX,75201,(941) 489-1404,10:00,23:00,true,2024-03-21
STR0558,Slice & Dice #0558,delivery_hub,8526 2nd St,Nashville,TN,37203,(720) 656-8975,10:00,23:00,false,2025-01-27
STR0559,Slice & Dice #0559,takeout,5348 River Rd,Miami,FL,33101,(284) 298-3742,10:00,23:00,true,2023-09-03
STR0560,Slice & Dice #0560,dine_in,1172 Maple Dr,Chicago,IL,60601,(886) 844-4492,10:00,23:00,true,2019-10-04
STR0561,Slice & Dice #0561,dine_in,3468 River Rd,Charlotte,NC,28202,(919) 959-8130,10:00,23:00,true,2025-07-16
STR0562,Slice & Dice #0562,takeout,489 Lakeview Blvd,Dallas,TX,75201,(934) 539-1620,10:00,23:00,true,2015-08-11
STR0563,Slice & Dice #0563,delivery_hub,9243 Oak Ave,Houston,TX,77002,(788) 433-5237,10:00,23:00,true,2020-01-22
STR0564,Slice & Dice #0564,express_kiosk,7194 Elm St,Miami,FL,33101,(217) 598-2938,10:00,23:00,true,2022-03-12
STR0565,Slice & Dice #0565,dine_in,9694 Main St,Tampa,FL,33602,(917) 274-6860,10:00,23:00,true,2016-03-10
STR0566,Slice & Dice #0566,delivery_hub,1517 Cedar Ln,Denver,CO,80202,(983) 648-7249,10:00,23:00,true,2022-05-30
STR0567,Slice & Dice #0567,express_kiosk,2661 River Rd,Austin,TX,78701,(425) 339-7406,10:00,23:00,true,2024-07-11
STR0568,Slice & Dice #0568,delivery_hub,2460 Cedar Ln,Chicago,IL,60601,(893) 946-7113,10:00,23:00,true,2015-02-15
STR0569,Slice & Dice #0569,takeout,2119 Main St,Chicago,IL,60601,(205) 786-7456,10:00,23:00,true,2025-08-14
STR0570,Slice & Dice #0570,delivery_hub,3541 Highland Ave,Dallas,TX,75201,(959) 943-6633,10:00,23:00,true,2025-02-26
STR0571,Slice & Dice #0571,takeout,2737 Pine Rd,Miami,FL,33101,(426) 831-5140,10:00,23:00,true,2017-01-12
STR0572,Slice & Dice #0572,dine_in,9092 Lakeview Blvd,Miami,FL,33101,(860) 762-2198,10:00,23:00,true,2015-10-03
STR0573,Slice & Dice #0573,dine_in,3334 Highland Ave,Denver,CO,80202,(794) 698-6420,10:00,23:00,true,2022-07-12
STR0574,Slice & Dice #0574,takeout,1739 Cedar Ln,Miami,FL,33101,(834) 271-4170,10:00,23:00,true,2020-01-20
STR0575,Slice & Dice #0575,delivery_hub,9671 Pine Rd,Phoenix,AZ,85004,(779) 780-6971,10:00,23:00,true,2025-10-01
STR0576,Slice & Dice #0576,takeout,179 Elm St,Seattle,WA,98101,(452) 426-8145,10:00,23:00,true,2019-01-12
STR0577,Slice & Dice #0577,delivery_hub,7963 Lakeview Blvd,Houston,TX,77002,(656) 567-6004,10:00,23:00,true,2016-03-21
STR0578,Slice & Dice #0578,dine_in,4697 5th Ave,Houston,TX,77002,(343) 751-4218,10:00,23:00,true,2024-12-09
STR0579,Slice & Dice #0579,dine_in,1335 Main St,Miami,FL,33101,(719) 846-1511,10:00,23:00,true,2021-06-29
STR0580,Slice & Dice #0580,takeout,700 River Rd,Seattle,WA,98101,(466) 756-9842,10:00,23:00,true,2023-09-11
STR0581,Slice & Dice #0581,delivery_hub,6530 Maple Dr,Houston,TX,77002,(990) 803-5767,10:00,23:00,true,2020-08-14
STR0582,Slice & Dice #0582,dine_in,6600 Elm St,Chicago,IL,60601,(714) 210-4913,10:00,23:00,true,2024-01-17
STR0583,Slice & Dice #0583,takeout,8523 Pine Rd,Atlanta,GA,30303,(656) 363-3935,10:00,23:00,true,2021-05-06
STR0584,Slice & Dice #0584,takeout,8021 Elm St,Miami,FL,33101,(241) 424-8989,10:00,23:00,true,2017-12-18
STR0585,Slice & Dice #0585,takeout,801 Sunset Blvd,Phoenix,AZ,85004,(411) 730-6918,10:00,23:00,true,2025-04-17
STR0586,Slice & Dice #0586,dine_in,753 Sunset Blvd,Portland,OR,97201,(531) 305-9542,10:00,23:00,true,2018-01-25
STR0587,Slice & Dice #0587,delivery_hub,9580 River Rd,Charlotte,NC,28202,(783) 378-7171,10:00,23:00,true,2019-02-05
STR0588,Slice & Dice #0588,dine_in,8565 Cedar Ln,Atlanta,GA,30303,(585) 428-9460,10:00,23:00,true,2024-03-01
STR0589,Slice & Dice #0589,delivery_hub,8076 2nd St,Charlotte,NC,28202,(693) 818-1108,10:00,23:00,true,2016-07-23
STR0590,Slice & Dice #0590,takeout,3868 Oak Ave,Portland,OR,97201,(726) 858-5600,10:00,23:00,true,2017-02-04
STR0591,Slice & Dice #0591,delivery_hub,9963 Highland Ave,Houston,TX,77002,(321) 876-4773,10:00,23:00,true,2018-09-14
STR0592,Slice & Dice #0592,dine_in,7989 Sunset Blvd,Tampa,FL,33602,(690) 690-4452,10:00,23:00,true,2022-04-05
STR0593,Slice & Dice #0593,express_kiosk,467 Maple Dr,Charlotte,NC,28202,(244) 330-3639,10:00,23:00,true,2020-09-30
STR0594,Slice & Dice #0594,takeout,1016 Pine Rd,Austin,TX,78701,(464) 384-9464,10:00,23:00,true,2021-09-20
STR0595,Slice & Dice #0595,dine_in,4744 Oak Ave,Atlanta,GA,30303,(421) 659-8723,10:00,23:00,true,2016-11-29
STR0596,Slice & Dice #0596,express_kiosk,9944 Pine Rd,San Antonio,TX,78205,(796) 985-3979,10:00,23:00,true,2020-09-23
STR0597,Slice & Dice #0597,takeout,5714 Lakeview Blvd,Denver,CO,80202,(810) 804-2127,10:00,23:00,true,2019-04-28
STR0598,Slice & Dice #0598,dine_in,371 Maple Dr,Houston,TX,77002,(735) 716-7877,10:00,23:00,true,2021-10-16
STR0599,Slice & Dice #0599,takeout,7896 Park Ave,Dallas,TX,75201,(814) 239-9706,10:00,23:00,true,2016-04-26
STR0600,Slice & Dice #0600,express_kiosk,2235 Park Ave,Dallas,TX,75201,(752) 201-8069,10:00,23:00,true,2019-02-26
STR0601,Slice & Dice #0601,dine_in,8780 Market St,Charlotte,NC,28202,(434) 693-7246,10:00,23:00,true,2024-01-09
STR0602,Slice & Dice #0602,dine_in,7071 Pine Rd,Tampa,FL,33602,(460) 688-4809,10:00,23:00,true,2015-12-10
STR0603,Slice & Dice #0603,express_kiosk,4323 Maple Dr,Denver,CO,80202,(205) 926-1116,10:00,23:00,true,2016-04-27
STR0604,Slice & Dice #0604,dine_in,6244 Sunset Blvd,Chicago,IL,60601,(410) 904-6175,10:00,23:00,true,2016-03-12
STR0605,Slice & Dice #0605,express_kiosk,9690 Cedar Ln,Houston,TX,77002,(467) 748-7939,10:00,23:00,true,2021-11-11
STR0606,Slice & Dice #0606,express_kiosk,3437 Market St,Denver,CO,80202,(765) 770-8904,10:00,23:00,true,2021-04-09
STR0607,Slice & Dice #0607,express_kiosk,4257 Cedar Ln,Chicago,IL,60601,(791) 552-7522,10:00,23:00,true,2024-08-03
STR0608,Slice & Dice #0608,dine_in,3864 Lakeview Blvd,Charlotte,NC,28202,(916) 365-2642,10:00,23:00,true,2019-06-29
STR0609,Slice & Dice #0609,delivery_hub,9120 Park Ave,Nashville,TN,37203,(913) 900-1852,10:00,23:00,true,2025-10-25
STR0610,Slice & Dice #0610,dine_in,1592 5th Ave,Miami,FL,33101,(348) 682-8133,10:00,23:00,true,2017-12-13
STR0611,Slice & Dice #0611,delivery_hub,1411 Park Ave,San Antonio,TX,78205,(238) 941-7296,10:00,23:00,true,2019-06-30
STR0612,Slice & Dice #0612,delivery_hub,9888 Main St,Atlanta,GA,30303,(992) 379-9099,10:00,23:00,true,2017-04-06
STR0613,Slice & Dice #0613,delivery_hub,3290 Main St,Charlotte,NC,28202,(813) 722-9451,10:00,23:00,true,2021-11-24
